timestep,average_reward
3200,-1758.2766037702606
6400,-1882.2036995179942
9600,-846.7487322043837
12800,-2108.2884557817347
16000,-2068.818949511034
19200,-2146.596841114608
22400,-1990.340245426706
25600,-1673.2552330336953
28800,-1731.10008495253
32000,-1973.1876460237377
35200,-1688.4992713263287
38400,-2182.8271517660114
41600,-1673.793143386085
44800,-2223.2827729818277
48000,-1665.294418716405
51200,-1709.6622956242093
54400,-2223.9304712849457
57600,-2237.4913065860005
60800,-1986.2252543336137
64000,-1994.6036093399796
67200,-1995.2386132288968
70400,-1949.2626015665828
73600,-1220.0764394779005
76800,-2211.7512923098375
80000,-1657.8760034066988
83200,-1692.0518988372903
86400,-1960.3291722092204
89600,-1947.8821738957768
92800,-2193.6174927993907
96000,-1593.0583625877923
99200,-1682.447599591263
102400,-1622.2327799780783
105600,-1607.3743756240804
108800,-2184.884690726029
112000,-1694.4754522715893
