timestep,average_reward
800,-166.3137107382875
1600,-525.2747207007792
2400,-670.6967591842894
3200,-363.1694758162796
4000,-689.1026323790356
4800,-506.14978352282793
5600,-205.7026435681533
6400,-498.95696582214754
7200,-148.01672353226485
8000,-126.93365470224894
8800,-621.6007427161867
9600,-63.28158024006286
10400,-559.7489594671724
11200,-420.2415009060601
12000,-530.4437795768005
12800,-486.50693507031843
13600,-365.4807231307511
14400,-401.2855027574665
15200,-565.9574947863935
16000,-324.78163488585255
16800,-482.03237441878264
17600,-204.388685992591
18400,-235.7796710896928
19200,-610.0100800851458
20000,-577.5826795875408
20800,-86.67236704513859
21600,-386.90215151265016
22400,-390.40240521583405
23200,-87.40250243519093
24000,-280.8651168078814
24800,-434.65262712945275
25600,-321.74600695358413
26400,-33.442132162377895
27200,-586.211285785064
28000,-676.536137978544
28800,-147.43057616503086
29600,-567.3644338987735
30400,-453.46001633102196
31200,-374.3111985427278
32000,-298.75142994294436
32800,-427.79405634771445
33600,-524.7548610895229
34400,-340.0679075058768
35200,-390.4895209668427
36000,-313.8613155189921
36800,-156.47791621761485
37600,-384.16064916360284
38400,-156.33053226690947
39200,-297.9534899879068
40000,-694.3937724130161
40800,-407.35059470652794
41600,-252.98029441578797
42400,-559.1974432373969
43200,-208.72390949911426
44000,-82.39627225341896
44800,-603.8088370356411
45600,-61.4690054616649
46400,-449.5315091802113
47200,-103.1742902507146
48000,-683.0611335227409
48800,-598.4975070721229
49600,-416.41161887327013
50400,-601.1819869904134
51200,-605.2520810692907
52000,-549.0869035421472
52800,-166.41594750508068
53600,-645.569182580462
54400,-663.7503649666469
55200,-186.35987596261788
56000,-643.4369306414019
56800,-189.24748544357527
57600,-458.9688016622125
58400,-539.1478464828758
59200,-133.4783252047989
60000,-158.8028980306379
60800,-185.9198012139421
61600,-111.671953648171
62400,-339.9052865122339
63200,-126.72701564819283
64000,-236.41834781370943
64800,-434.9671190603581
65600,-514.3300447340436
66400,-188.78318280203112
67200,-202.66898195295917
68000,-258.5011726294208
68800,-162.93405582838272
69600,-482.7225165030809
