timestep,average_reward
3200,-1755.0315804609565
6400,-2151.6866945074516
9600,-847.2458372326903
12800,-1476.208608269
16000,-2068.097742887785
19200,-1122.2759690463586
22400,-2190.9603374696217
25600,-847.6456547532475
28800,-2056.5139123492518
32000,-1532.3794453345693
35200,-1873.705074894639
38400,-1738.4204200750655
41600,-2243.7606114565783
44800,-1743.3242846895166
48000,-2232.329020868525
51200,-2239.1041054802645
54400,-1981.6328162484285
57600,-1992.1044021861553
60800,-1730.5329152111358
64000,-2236.848616512887
67200,-1991.1012335723913
70400,-1997.4584348680637
73600,-1717.58633271901
76800,-1745.8921698344018
80000,-2234.203913352066
83200,-1753.1257333930373
86400,-1995.5523827367742
89600,-2238.461410933865
92800,-2235.3424115734324
96000,-1987.7102056814254
99200,-1743.2759803832753
102400,-1747.121464732788
105600,-1746.40411283643
108800,-2227.3257545054157
112000,-1986.7363071832108
