timestep,average_reward
400,-38.85600804520362
800,-6.937518145157692
1200,-223.53506024717382
1600,-320.93397371087195
2000,-214.16115886756862
2400,-206.17092841918773
2800,-127.60751455139227
3200,-125.61629643091365
3600,-24.406990586555445
4000,-25.377443612403248
4400,-2.7795227493578905
4800,-9.111511640275392
5200,-6.267106764648527
5600,-1.7071408357290665
6000,-2.5699082866971397
6400,-1.7477314095136478
6800,-9.07488759617798
7200,-17.211858716221897
7600,-2.319217834008339
8000,-5.2264686677954035
8400,-4.65827724693217
8800,-17.60203304633887
9200,-2.5086208175205305
9600,-2.183343140151381
10000,-1.9605825368903758
10400,-1.7053401076259505
10800,-9.231740734587413
11200,-8.387652383684243
11600,-2.2789848931249166
12000,-13.477507304470649
12400,-2.0529544086367117
12800,-1.890643912700697
13200,-2.043283772166475
13600,-2.0976188416251516
14000,-8.774075951512557
14400,-8.292197846426655
14800,-6.982165024917756
15200,-5.22443954166028
15600,-8.823693504609912
16000,-14.08829245656311
16400,-6.383629404303793
16800,-7.2543488441070325
17200,-2.2319659031985792
17600,-9.015056787808069
18000,-2.0316045722811817
18400,-10.351341382165323
18800,-6.042582653672447
19200,-1.9730679556661683
19600,-4.093623749754216
20000,-9.436147547722383
20400,-12.307116076354554
20800,-2.467921137637987
21200,-2.1382066499875982
21600,-2.1708490281341413
22000,-1.9025835209814417
22400,-5.881037332298053
22800,-11.003552272324205
23200,-4.1846995930678075
23600,-5.214689705734915
24000,-9.271685348012534
24400,-8.829624363440262
24800,-1.7587303497309328
25200,-11.122741442699784
25600,-5.3096915775086195
26000,-1.9837314825458583
26400,-1.6976169115548791
26800,-8.86804398827345
27200,-1.9274575671931233
27600,-2.5985036923670553
28000,-3.9169941739849174
28400,-8.144576531699883
28800,-2.0644381236212617
29200,-1.5900401906364072
29600,-8.639379384004382
30000,-3.7385562824418224
30400,-2.0629138016891964
30800,-4.735819514419083
31200,-4.787099575535856
31600,-10.2286409338601
32000,-1.9062853139548637
32400,-1.8209439541940031
32800,-3.939927509220015
33200,-1.6138460080142953
33600,-7.210782077755152
34000,-8.160317706011831
34400,-8.733113492447655
34800,-1.8472088922540777
35200,-1.9029038948947024
35600,-3.0341877346674937
36000,-1.6854510493874162
36400,-2.720831115193781
36800,-1.4612983577262981
37200,-5.911678803883433
37600,-9.405286476684692
38000,-1.6444278216310184
38400,-1.8078779326377465
38800,-1.7966977391615528
39200,-5.275412344347604
39600,-8.290588537396204
40000,-8.419467225830964
40400,-6.035360199442371
40800,-1.5842323309515944
41200,-8.958722739040041
41600,-1.698980062685043
42000,-8.591294507036205
42400,-5.4647404880302055
42800,-1.9645502899703953
43200,-10.125704377608923
43600,-1.8810877854411006
44000,-6.3115004415938465
44400,-8.426468527184229
44800,-1.819378163183205
45200,-7.712183262580457
45600,-1.7385268717579785
46000,-1.9844201193528364
46400,-5.461842086963228
46800,-1.7138774355954365
47200,-13.082396753974024
47600,-10.81340993019521
48000,-10.616484161155888
48400,-8.839518149877307
48800,-1.5905823030410164
49200,-5.620636277384725
49600,-1.1913696371558196
50000,-1.7118396877049598
50400,-3.5016917639743337
50800,-4.531565804427924
51200,-3.1640460804485713
51600,-5.157242179752916
52000,-3.722080572743818
52400,-1.6912163220130676
52800,-1.6929172321457657
53200,-9.332673361991771
53600,-1.2822099312202158
54000,-2.9156201914887343
54400,-1.684975427643526
54800,-1.8075858826118525
55200,-1.7668420517502983
55600,-5.65979523409883
