timestep,average_reward
3200,-648.1469297046114
6400,-7802.33582879869
9600,-2.1032569711606883
12800,-2.145523583531336
16000,-2.105579179125397
19200,-9.82390336542519
22400,-17.131516643160932
25600,-22.389878590491172
28800,-38.97465359408221
32000,-39.648123447980645
35200,-50.429191270137316
38400,-28.810892265108933
41600,-21.723992908025767
44800,-27.359115753017807
48000,-26.500749008315307
51200,-20.32805097414628
54400,-25.61763135741887
57600,-25.299433842044408
60800,-15.635549688207538
64000,-20.780408384339562
67200,-16.811300717040222
70400,-16.308592316818643
73600,-14.483214808569347
76800,-9.631735266946775
80000,-12.145587152565263
83200,-11.246137162450816
86400,-8.504130207154038
89600,-6.536985785798965
92800,-10.322820915751922
96000,-11.97279327253523
99200,-8.508283801139001
