timestep,average_reward
400,-266.25991748611204
800,-30.297301125942134
1200,-80.19906485657525
1600,-109.87619144802959
2000,-88.1247076436987
2400,-49.78867615058139
2800,-122.50193231743766
3200,-132.6391762380556
3600,-131.28164229703233
4000,-55.466369695826025
4400,-48.27975126741974
4800,-41.56132737781204
5200,-11.864702189774093
5600,-14.880787654574556
6000,-36.58176381270497
6400,-26.28308390198145
6800,-30.612114379829382
7200,-38.542096028986215
7600,-16.538191108386982
8000,-18.079209978980906
8400,-5.345361014431762
8800,-12.765776932361907
9200,-7.462034138757323
9600,-4.214310664913142
10000,-12.774504699531915
10400,-3.2421365460240965
10800,-10.690634633686281
11200,-6.94152339488076
11600,-2.4561258251690146
12000,-10.26910592622143
12400,-1.955464456934821
12800,-1.570098782267405
13200,-5.276147061527542
13600,-1.5508240738301333
14000,-6.215523343895004
14400,-1.683921777191281
14800,-10.340146187421697
15200,-1.6577250519483477
15600,-1.7063607718500515
16000,-6.231556867317933
16400,-11.347531596191265
16800,-1.8115383777247072
17200,-1.3630346941544236
17600,-3.994521643720031
18000,-8.757005071700949
18400,-11.2715919523974
18800,-7.911583812917058
19200,-1.4736818760052948
19600,-1.6789391064312094
20000,-12.55135646453314
20400,-1.5565838246515908
20800,-1.4343076958862833
21200,-4.687281333058716
21600,-1.6232435789700788
22000,-7.675744318224421
22400,-7.500138134067505
22800,-8.328327801269769
23200,-2.0004330391019787
23600,-4.235156281854284
24000,-4.840022248885005
24400,-3.1954834060541257
24800,-4.707552479803147
25200,-4.470791466773263
25600,-2.5940417292705336
26000,-1.3919221060871672
26400,-4.719912911594464
26800,-10.382918405523945
27200,-1.6105172829259535
27600,-8.239632904761626
28000,-1.7471756692409812
28400,-12.36908082597632
28800,-9.200955672330219
29200,-8.247493540879695
29600,-1.9796903233435434
30000,-5.406623605549283
30400,-1.6235191735262078
30800,-4.437469398865252
31200,-1.5406005036234136
31600,-10.06915193590296
32000,-13.473109225926093
32400,-1.385698268584203
32800,-6.074856843952079
33200,-1.7028120195913636
33600,-1.5093119831434338
34000,-12.437244646078955
34400,-6.539711852087606
34800,-9.023351625683475
35200,-10.475934618670573
35600,-7.324691892139438
36000,-9.0786671931644
36400,-1.4006540098009035
36800,-4.627449809644865
37200,-1.4687733492982396
37600,-10.05154271752506
38000,-1.5562273736874521
38400,-6.6017534966552285
38800,-1.3513143686804858
39200,-8.090932000448142
39600,-1.4494906198305926
40000,-4.726382056553481
40400,-2.38016383986399
40800,-12.2505469088523
41200,-1.3750095815178227
41600,-1.2237046754143264
42000,-8.862126615457731
42400,-3.0523898281913606
42800,-1.5562740406454207
43200,-7.377417901276268
43600,-1.3885807507027434
44000,-1.3222253546593286
44400,-3.8544196533844333
44800,-9.736176244144998
45200,-2.7715589667036977
45600,-8.158948041758634
46000,-5.741091335833786
46400,-4.3368149545098476
46800,-7.356306843458458
47200,-2.0058924149811848
47600,-1.4691701847285976
48000,-1.5584086383324485
48400,-5.706017983367437
48800,-6.998455385287315
49200,-1.4413337044065702
49600,-4.786128803972295
50000,-1.4890224490400832
50400,-11.96969379895252
50800,-7.294844266233804
51200,-1.5040648355886532
51600,-10.196110546767656
52000,-5.8646358055797325
52400,-1.3025888144248734
52800,-1.6003753465185946
53200,-3.7854812114993575
53600,-1.402594520440223
54000,-4.308391271450874
54400,-1.3772680011002711
54800,-7.831115024533906
55200,-1.3844174291391287
55600,-1.4077663526662345
56000,-12.350650336798596
56400,-3.6243580379932454
56800,-1.5331161500887887
57200,-5.958916730132958
57600,-1.3833389659842528
58000,-10.378185117326657
58400,-10.362031332730746
58800,-2.7386903105502354
59200,-1.3262098850198318
59600,-1.5458098687129413
60000,-1.1111622145997126
60400,-1.9178087883613153
60800,-8.676175011448587
61200,-1.3297432819010535
61600,-7.923170761070477
62000,-6.68276825104507
62400,-1.652643229633329
62800,-1.4299256597931438
63200,-1.6074971594181442
63600,-1.370124158293174
64000,-2.7995822259951613
64400,-9.151756307616939
64800,-6.709283268280827
65200,-1.1368049766402217
65600,-6.894243481669882
66000,-9.562673122836166
66400,-1.7566198599225655
66800,-9.054025654688285
67200,-4.911963068380623
67600,-7.401995847207944
68000,-3.4144956792294945
68400,-3.6690966414709383
68800,-12.282683421838907
69200,-10.177076358007934
69600,-1.2892178676570833
70000,-2.845852320827041
70400,-2.089231190178933
70800,-0.9831246108199795
71200,-1.3454234769362483
71600,-1.1321585032598296
72000,-1.465737312815876
72400,-1.3852516720483643
72800,-7.629035411692648
73200,-11.27353854998085
73600,-1.3316244194841909
74000,-1.2149297140836848
74400,-7.4860900573264875
74800,-5.838814392946729
75200,-1.4230165862519653
75600,-11.524506490739434
76000,-1.9199640663647992
76400,-1.6565838619849194
76800,-4.487770582108643
77200,-1.412981511974547
77600,-2.7444975278688872
78000,-2.6488632697077783
78400,-4.533347916064105
78800,-6.340028109657416
79200,-1.4766099298498632
79600,-9.268041979610407
80000,-6.851580356347068
80400,-1.0533507237212425
80800,-2.8872217915588294
81200,-6.693673865599741
81600,-9.284135565756106
82000,-1.2306031586364194
82400,-8.138523755480172
82800,-7.1056263065701755
83200,-1.2484465512188816
83600,-9.450600836018948
84000,-7.123290099218558
84400,-4.705403966157446
84800,-4.874981744431194
85200,-1.2429591214532585
85600,-1.5790835711403315
86000,-7.891301082045192
86400,-12.61529997214483
86800,-2.889595559170721
87200,-1.2732524114469752
87600,-3.779543468585706
88000,-7.605473860843785
88400,-8.579593847752186
88800,-10.34362346079732
89200,-12.17289634583688
89600,-1.762883466928468
90000,-1.3026136444963496
90400,-1.3065950035052234
90800,-8.822326378444206
91200,-10.168930875047822
91600,-1.9589817095482345
92000,-5.688044286296735
92400,-7.886792971856629
92800,-1.3431613218000533
93200,-1.7470799259442602
93600,-3.1851086475357335
94000,-11.140213776636774
94400,-2.0692531313126015
94800,-1.3076982456154789
95200,-7.310041565763854
95600,-1.089152803439603
96000,-1.5795045566255388
96400,-1.400857394696824
96800,-1.2745965670071753
97200,-1.2106778974275314
97600,-7.938108243585598
98000,-4.343860597367774
98400,-1.475511112661611
98800,-4.198801104325063
99200,-10.952862247656617
99600,-7.975844265607654
100000,-1.8054256355083798
