timestep,average_reward
3200,-462.81565791478965
6400,-154.1022669946077
9600,-6.999681894627778
12800,-3.34195975792533
16000,-2.436047181245769
19200,-2.028310409582428
22400,-1.7394570234442888
25600,-1.6741425617064059
28800,-1.373217637949181
32000,-2.211192040104994
35200,-1.7562350938895093
38400,-1.454608877654049
41600,-1.3290741864147093
44800,-1.1996414094958558
48000,-1.2710460442664655
51200,-2.144445474944332
54400,-2.06904148961313
57600,-1.4866265445892959
60800,-1.8599911020849131
64000,-2.0112835716129602
67200,-1.9641288166845092
70400,-1.8381693076882561
73600,-1.2069526802628
76800,-1.3337838460054443
80000,-1.4137628199222645
83200,-1.309981889239042
86400,-1.5234847102677855
89600,-1.5646166668527568
92800,-1.2234607966925675
96000,-1.4129628044460947
99200,-1.8365711369653541
