timestep,average_reward
800,-461.12000501094815
1600,-201.97769843029462
2400,-221.77553676303845
3200,-217.0444240373571
4000,-305.7100388082757
4800,-22.632662948054048
5600,-291.6268496920072
6400,-31.13537335179675
7200,-46.28010958432235
8000,-14.561485067895962
8800,-29.53143497608156
9600,-2.4092530018702276
10400,-6.595442097042454
11200,-5.901195491908396
12000,-2.3681073018367464
12800,-4.892365999086756
13600,-3.092648492630527
14400,-1.8595374180335011
15200,-1.6283829692338379
16000,-6.070964183942351
16800,-5.2288728552938
17600,-1.6220706859738507
18400,-5.563517872170163
19200,-1.7052480266091745
20000,-1.5979403004793784
20800,-5.2486080024505215
21600,-1.395901566962025
22400,-3.3207350982881976
23200,-1.456051654620483
24000,-1.5396472940453123
24800,-1.4788908428292729
25600,-3.5012792333789466
26400,-7.030118697992391
27200,-1.3814189177300193
28000,-10.27794817536744
28800,-8.740052277067674
29600,-4.200803782335256
30400,-3.2298725862447593
31200,-1.4530993319517935
32000,-1.3951236146572583
32800,-3.8987732865282383
33600,-8.531859376652362
34400,-6.011419711199299
35200,-11.805210561757892
36000,-1.4346038527622094
36800,-10.600441139849972
37600,-10.277844835058612
38400,-7.124909302962927
39200,-1.2705074089384347
40000,-6.390093703348916
40800,-10.704195777942335
41600,-1.429259463459764
42400,-2.270887735159879
43200,-4.732722541892343
44000,-3.3674325221649726
44800,-1.338306570573814
45600,-1.6499121685976204
46400,-1.4018017081226892
47200,-5.621352333545656
48000,-1.2644344954445181
48800,-1.4379423761711203
49600,-1.5334691660237523
50400,-4.279144419679096
51200,-1.5066133893219311
52000,-5.019448054758331
52800,-8.506425303656176
53600,-6.440509648580972
54400,-4.049448086516148
55200,-8.595781423904931
56000,-5.487316412829433
56800,-1.3799291924541128
57600,-1.3766009021870405
58400,-5.800285091054478
59200,-7.659615873791014
60000,-2.7408884649831187
60800,-8.03544795698189
61600,-2.068552264277925
62400,-9.595711128569357
63200,-1.2841399985914728
64000,-1.285776559154438
64800,-6.406084716671886
65600,-3.185082981764665
66400,-1.252298563169949
67200,-1.6890456117807482
68000,-1.2860694046974006
68800,-5.102420492999209
69600,-2.163632933949013
70400,-1.3010873580404512
71200,-1.2616571161456185
72000,-2.722454836267693
72800,-2.1472288757715883
73600,-1.2752529089676325
74400,-8.291652563923765
75200,-4.354966717371906
76000,-1.4121406691518066
76800,-1.2544918246397547
77600,-3.9405339025423247
78400,-7.377935475813618
79200,-1.4563952570015422
80000,-8.024180562673015
80800,-1.7691357288457654
81600,-1.6163905044329554
82400,-1.6409979179353251
83200,-5.84472338522377
84000,-1.5750635719127026
84800,-1.871905656022557
85600,-1.4518117173203913
86400,-5.819471754215004
87200,-1.2301731471827473
88000,-2.165957642248895
88800,-2.5608441921562157
89600,-2.9398466408754
90400,-5.06121913096264
91200,-1.7393120465254313
92000,-1.6425553372838224
92800,-5.164280167229538
93600,-6.431470561947057
94400,-2.103466730068992
95200,-4.89296472728881
96000,-4.859429734963098
96800,-2.3374398787977877
97600,-1.2632781903316899
98400,-2.771066292387852
99200,-2.60320993944227
100000,-1.9666326799255334
