timestep,average_reward
800,-88.01098968881149
1600,-60.80455829209105
2400,-108.12771269595991
3200,-299.08369637167425
4000,-27.53160515572587
4800,-28.487028874083855
5600,-9.61667942380964
6400,-6.2519637401080965
7200,-1.7067899516162564
8000,-2.1094747930424256
8800,-1.992679842362246
9600,-1.803827432661774
10400,-2.1343046478348136
11200,-1.6693758617522862
12000,-2.5849967621084757
12800,-1.7122026991150014
13600,-3.040282407999434
14400,-1.9148698035784821
15200,-6.858588117228482
16000,-1.6438056192519257
16800,-1.633225489167007
17600,-1.7741694311616192
18400,-1.8648871641664087
19200,-1.637770125984397
20000,-2.532381949047549
20800,-2.981199486058021
21600,-7.838389561151427
22400,-3.097257084949781
23200,-4.973804700865319
24000,-3.1270025763221274
24800,-5.5513233565333095
25600,-4.204958613911684
26400,-4.210362278414403
27200,-3.1076092025544146
28000,-2.092908076299982
28800,-8.828784218731576
29600,-9.351751113275682
30400,-1.7612821907345324
31200,-3.207011074472285
32000,-1.4972202928339704
32800,-1.9149192411198144
33600,-9.157320665735217
34400,-1.5962729353202159
35200,-8.218886250786342
36000,-6.008913191694186
36800,-5.776852770515655
37600,-3.119774035437707
38400,-3.128890921775509
39200,-2.283921846708377
40000,-3.4990301681668843
40800,-2.316468658359782
41600,-5.765791388068811
42400,-1.577083335907575
43200,-1.6613090610414962
44000,-5.534381490222636
44800,-1.6698147256630866
45600,-6.034596175358261
46400,-2.721112556342091
47200,-5.816695406758974
48000,-1.4101583331592804
48800,-2.579967160688297
49600,-2.3474927827000935
50400,-3.9412088440944935
51200,-1.8775570300814137
52000,-1.6697040000862748
52800,-4.3512326126779675
53600,-1.570507748477416
54400,-1.317949840428939
55200,-2.7287088950130904
56000,-1.4868600005732278
56800,-5.0392748584558085
57600,-1.3205737923601446
58400,-2.9601775563120043
59200,-7.0814713852080535
60000,-3.027931257475716
60800,-5.862835353470917
61600,-5.815074698963286
62400,-1.6836286113692396
63200,-1.5227894606232
64000,-1.320100610782992
64800,-1.5680599689205377
65600,-2.7770939765633904
66400,-1.5163163851408346
67200,-1.5704271451806395
68000,-3.9923501125307967
68800,-3.183185478394803
69600,-1.3425401076361698
70400,-1.4473109228322627
71200,-4.644918599532301
72000,-1.6365310753976245
72800,-1.6757462511209715
73600,-2.758964677324735
74400,-6.200640390711368
75200,-5.374981081739792
76000,-7.657290012752263
76800,-3.728852069171063
77600,-2.537650224439278
78400,-1.432297756848924
79200,-2.0995991012358304
80000,-5.615003349070003
80800,-2.0498090096200428
81600,-1.4843370557836175
82400,-1.2575387638862185
83200,-1.7972960636816326
84000,-1.4029858847657066
84800,-5.344256487423564
85600,-6.244611402173942
86400,-5.833557751695106
87200,-1.4673901111328493
88000,-4.832920925961028
88800,-3.690043853790724
89600,-1.643470533099852
90400,-1.684502216670397
91200,-1.3205133272219087
92000,-6.329028269732765
92800,-7.221531705994954
93600,-1.5526117563602853
94400,-2.524758745398758
95200,-1.392617814489441
96000,-5.075310541583833
96800,-7.2612359284159504
97600,-3.3837251386437073
98400,-2.065043908653079
99200,-2.835889067525482
100000,-5.338957232589848
