timestep,average_reward
800,-54.17650232028944
1600,-273.57217925618204
2400,-2.775367902915385
3200,-10.212403668567873
4000,-35.785001454577085
4800,-3.2188936067973457
5600,-6.306211390794874
6400,-2.001723290781337
7200,-3.3284443492293314
8000,-4.964320201507913
8800,-1.9186134812021058
9600,-2.47972632095718
10400,-1.7882062136763406
11200,-1.7041908464409352
12000,-1.655873533058065
12800,-2.8769824235019206
13600,-1.5854167734789981
14400,-7.797252561350867
15200,-8.005991150022203
16000,-4.722674801802357
16800,-3.1140794605426922
17600,-1.711612801524939
18400,-8.262710286582225
19200,-2.4961664761153908
20000,-6.3515160818667775
20800,-1.3313010306436548
21600,-7.548730442014562
22400,-1.3973871095795558
23200,-2.6945740225221186
24000,-6.944546836711316
24800,-4.501553484099119
25600,-1.4042893018382028
26400,-2.900869362348501
27200,-1.864240386869426
28000,-1.2787049441023057
28800,-1.5566845714416713
29600,-4.480852096654761
30400,-1.711107752906998
31200,-5.807983217797277
32000,-5.492243401165058
32800,-1.1873459014507401
33600,-6.302976800783129
34400,-3.193771919358499
35200,-2.0457868388763263
36000,-1.405421396129829
36800,-5.339420497653292
37600,-1.906775404969951
38400,-4.714762196083041
39200,-2.0064637188285652
40000,-2.403388083781421
40800,-4.669519791370931
41600,-1.7589563456640096
42400,-1.9200272632212962
43200,-3.9284442917413607
44000,-4.57112444120016
44800,-4.645542974601177
45600,-2.5768617671764287
46400,-4.537028196694647
47200,-2.816918388090107
48000,-1.607250410258518
48800,-1.5300175457920784
49600,-4.803702395540685
50400,-1.4634474830530522
51200,-1.2626134084928073
52000,-1.9443697998047904
52800,-1.2134609847766316
53600,-2.5991523421193987
54400,-1.6159146718214064
55200,-5.629427874788408
56000,-1.927132515309645
56800,-5.569277389325176
57600,-1.2259159038584306
58400,-1.1491833552765067
59200,-2.423360741418405
60000,-2.027830237602257
60800,-1.4074387555740606
61600,-1.3865759392122685
62400,-1.1928117060910568
63200,-1.7893009007453484
64000,-6.2521367847568765
64800,-5.742313531891576
65600,-1.4499121295971882
66400,-2.674323668494395
67200,-1.4741724695674414
68000,-1.7768364354739612
68800,-2.2755111873946277
69600,-1.6079375892714476
70400,-3.6468331746110607
71200,-1.2024593623484008
72000,-1.4551368987989033
72800,-1.342944417455113
73600,-1.200589039233955
74400,-1.3109251033152425
75200,-1.1944702859659433
76000,-1.2898112431467765
76800,-1.364642049053101
77600,-2.358943295591205
78400,-1.4609321103714492
79200,-6.684179273416158
80000,-4.947291040069707
80800,-1.5357459081044278
81600,-4.601407978043981
82400,-4.990995990637934
83200,-1.4272105692072117
84000,-6.7294017439400715
84800,-2.07928959204694
85600,-1.351404245711327
86400,-1.433955620832342
87200,-2.272805127044276
88000,-1.1671053820626458
88800,-1.325155406621906
89600,-1.9063920570018333
90400,-1.1562240400064623
91200,-1.1678284920853186
92000,-4.13759828343928
92800,-1.4508430022909833
93600,-1.0784373469100077
94400,-2.5242760257785006
95200,-1.4904819270928116
96000,-1.2181440103704653
96800,-1.1541287384468601
97600,-7.132504894645981
98400,-5.240976771343684
99200,-3.5766154422680967
100000,-1.2392456451462912
