timestep,average_reward
3200,-140.26607960376944
6400,-11.59845646071492
9600,-1.9429015146240038
12800,-1.9149918277030853
16000,-1.8206538730198139
19200,-2.3094622003642318
22400,-1.4043483027816783
25600,-2.252713963903661
28800,-1.477016600737729
32000,-1.2688468715493995
35200,-2.1210300633230137
38400,-1.3030186422727377
41600,-1.4667365719055039
44800,-1.3255857932712019
48000,-1.3612344343636966
51200,-1.7355104311771594
54400,-1.3674448707939353
57600,-1.291430812477543
60800,-1.4355745511051379
64000,-1.9485485986014368
67200,-1.868212628331327
70400,-1.2570472707944174
73600,-1.4246357990898235
76800,-1.3121315786788483
80000,-1.9751760913592475
83200,-1.9186687762506762
86400,-2.296596262248767
89600,-1.355013696430296
92800,-1.1867335385519129
96000,-2.0835644158713684
99200,-1.555345773389726
