timestep,average_reward
800,-68.95831379914534
1600,-621.1014813479587
2400,-265.76908328373025
3200,-13.756052001015673
4000,-19.465435350602004
4800,-3.7923774647382613
5600,-6.71145524984878
6400,-4.77953493772184
7200,-2.0139154807219217
8000,-4.801829058419716
8800,-5.080171012345322
9600,-4.777517726694254
10400,-1.9301977383500781
11200,-1.8700795407121786
12000,-3.3173144639987857
12800,-2.241917939300419
13600,-2.661513523704337
14400,-6.185533913292228
15200,-6.38379744431932
16000,-5.468236923385919
16800,-3.630216728368427
17600,-5.971402977263064
18400,-2.317637251724493
19200,-2.0462087488538208
20000,-5.664553363103737
20800,-6.036645258428745
21600,-2.075289333130976
22400,-4.662137346586487
23200,-5.445511888120369
24000,-4.597306890931509
24800,-1.438007670724683
25600,-1.6489212216938156
26400,-2.001179617858198
27200,-4.885509115053924
28000,-1.371659985591333
28800,-1.2861552202210036
29600,-3.0603536104680513
30400,-4.927082005552497
31200,-2.1863524086698947
32000,-1.5554285957915857
32800,-1.6139254900324054
33600,-2.1158730110894326
34400,-1.9760570227294894
35200,-1.3188717581655829
36000,-2.0797542833448035
36800,-2.737989586527298
37600,-1.4941704745506887
38400,-6.065901237155621
39200,-2.8234350388277587
40000,-2.8787624418697586
40800,-1.3792314609904255
41600,-2.6612939095085073
42400,-2.640985780930005
43200,-1.220154434271492
44000,-5.401816779243216
44800,-2.135789511082362
45600,-3.7636371897484797
46400,-1.1876123221939765
47200,-1.2030196319675859
48000,-3.2822979863788273
48800,-4.641796645973442
49600,-1.355140117059393
50400,-2.834916962470332
51200,-1.8036152365963074
52000,-3.0927432324044886
52800,-2.994541959090004
53600,-2.609868433016224
54400,-2.615062983078526
55200,-4.37430788094286
56000,-6.109180203761692
56800,-1.135815905238713
57600,-3.717058597304847
58400,-2.822956088761862
59200,-2.119116653116236
60000,-2.9534571709962103
60800,-2.7369666610975387
61600,-2.955544061741547
62400,-2.483827153526734
63200,-5.865336061053771
64000,-3.902881314194123
64800,-2.31772976910737
65600,-1.2422487446228372
66400,-2.39624493872712
67200,-2.9848505932420375
68000,-3.1751595592691895
68800,-2.043516363089844
69600,-1.3855039975301193
70400,-2.4692769091638027
71200,-5.74984927619458
72000,-4.472639672893572
72800,-3.309272676553521
73600,-3.634002488594922
74400,-5.457538228616355
75200,-1.834905306309824
76000,-2.7956462975873837
76800,-1.2886759404886041
77600,-5.803562550160869
78400,-3.8974081411147585
79200,-1.6796446300311567
80000,-1.610855088533037
80800,-3.048031083804936
81600,-1.8821238882698297
82400,-6.581064019394596
83200,-2.4112534330404922
84000,-4.162415236153745
84800,-1.9999294853707579
85600,-2.544715703975558
86400,-3.031291866734888
87200,-5.066502185841441
88000,-1.6327218924418085
88800,-1.2651289324511648
89600,-1.6169632667342926
90400,-1.2259123065001603
91200,-5.858024095426779
92000,-1.9854194553068882
92800,-1.1002703159724334
93600,-1.1865339790515987
94400,-5.372677607978712
95200,-1.1170546595377038
96000,-1.785490320141329
96800,-1.4710806028881551
97600,-1.2142226615400897
98400,-5.198836531013913
99200,-2.295393318483567
100000,-2.5693970063914544
