timestep,average_reward
3200,-144.2342161931778
6400,-11.812029385695636
9600,-1.7461661137424296
12800,-1.774887297907735
16000,-1.3937734349220445
19200,-1.501162958022175
22400,-1.3174578645835697
25600,-1.2647325037100783
28800,-1.2541059735251272
32000,-1.4721511123588384
35200,-1.729822233979797
38400,-1.2009374461998077
41600,-1.4593267777936163
44800,-1.5534743862920726
48000,-1.9245563127423932
51200,-1.952408005325051
54400,-1.6679973818852512
57600,-1.6468074489553863
60800,-2.236703279310954
64000,-1.4430238988756185
67200,-1.4632469872285383
70400,-1.9018259353443703
73600,-1.3467566506342235
76800,-1.4183289934805947
80000,-1.4720506611455049
83200,-1.3095663020647528
86400,-1.883842625025806
89600,-1.360701612508667
92800,-2.0560495005725814
96000,-2.1079797382814327
99200,-1.2429437720457193
