timestep,average_reward
3200,-646.8916914407357
6400,-50011.94546731002
9600,-50137.41658121467
12800,-49631.26645142818
16000,-49816.562584880136
19200,-49358.04979989821
22400,-49718.982181354535
25600,-49752.28029588883
28800,-49702.427746295856
32000,-66.64698828325075
35200,-53.964435261208635
38400,-57.8604712444086
41600,-68.24793417311439
44800,-99.2143149031499
48000,-93.00925081771449
51200,-102.02851163807004
54400,-135.5558237670756
57600,-145.46182135648425
60800,-151.58742515400328
64000,-165.22137670683935
67200,-170.76788426412338
70400,-180.35024759030787
73600,-190.84444559302833
76800,-204.37359269875168
80000,-176.73437932329446
83200,-217.7176895126671
86400,-192.8345963343519
89600,-204.06769494520253
92800,-228.05495044797456
96000,-192.37337097427525
99200,-219.20935626079557
