timestep,average_reward
800,-210.0912816227309
1600,-302.10529571579406
2400,-414.46485556856874
3200,-133.05613041708622
4000,-394.81062312276526
4800,-95.05137666485203
5600,-43.26754777619444
6400,-16.308284624422885
7200,-74.70850014877787
8000,-13.669730193274297
8800,-12.276866739288582
9600,-4.978869122267679
10400,-6.721496378777645
11200,-2.1766316465338313
12000,-1.6853943595333922
12800,-7.758753388027319
13600,-5.8091783291260155
14400,-1.6289290601903037
15200,-2.700987672786713
16000,-5.655223355623065
16800,-4.470888740667896
17600,-2.7550580122200596
18400,-1.5322778177018277
19200,-1.6209292295780593
20000,-1.7473212332345105
20800,-1.562674423473691
21600,-3.0651896417164846
22400,-5.958534664306041
23200,-5.73596269680765
24000,-10.117651013231432
24800,-5.894560332329237
25600,-8.126440718028764
26400,-3.033860374042762
27200,-7.294823738917266
28000,-3.4045477383098315
28800,-1.4618266129190514
29600,-10.638006130366987
30400,-3.5792447532924085
31200,-9.095956811060532
32000,-4.475878358311412
32800,-11.268882502974696
33600,-8.967691045961296
34400,-1.3971176044129485
35200,-1.8147323411600862
36000,-9.926377382197176
36800,-3.6604548122459857
37600,-7.5114516232972495
38400,-10.959224704293407
39200,-2.3778885488093984
40000,-8.530740847697816
40800,-8.032220942800869
41600,-4.198613430165064
42400,-6.148949275473318
43200,-1.4282022592674681
44000,-2.5514373541543476
44800,-1.3283202858502523
45600,-1.6161892535992022
46400,-9.03167696675627
47200,-5.882422642616786
48000,-8.588666640813097
48800,-2.935742803509693
49600,-4.941821456126928
50400,-8.800698866462614
51200,-7.0113696406493276
52000,-1.2968866863569142
52800,-2.737118155985425
53600,-5.621383379337139
54400,-3.492098311297749
55200,-5.274756792174689
56000,-4.885943935664833
56800,-8.786784218980138
57600,-4.446951318449918
58400,-1.5995749579715548
59200,-2.532993612656658
60000,-2.990355785417853
60800,-2.799757212452528
61600,-6.03385361191517
62400,-9.049019788223099
63200,-8.135077761568878
64000,-4.954403280578047
64800,-1.8967082932418027
65600,-2.3923746904123764
66400,-1.408308152470849
67200,-7.366155866473736
68000,-5.65134449098049
68800,-1.6111755015986913
69600,-1.3531217988646806
70400,-1.412046954797886
71200,-4.3481486648833725
72000,-3.6046202895610016
72800,-5.013864896120652
73600,-6.589740904528293
74400,-4.2119788746758635
75200,-1.7978544001968515
76000,-5.685769638848848
76800,-4.279291541994336
77600,-1.6933745112336849
78400,-8.776500297900748
79200,-1.3590534743730165
80000,-2.847712463283866
80800,-1.24755806017665
81600,-2.704946691899068
82400,-1.5452147174322195
83200,-1.5756565923328836
84000,-1.4828544046445256
84800,-3.1924126740397316
85600,-1.3300703072829747
86400,-6.6150667023035306
87200,-1.2235146213938788
88000,-7.578713799942006
88800,-4.637171438108302
89600,-7.624457046410112
90400,-1.174661957273779
91200,-2.381389053723767
92000,-7.635571292608152
92800,-5.702530565719899
93600,-1.6754181521955342
94400,-1.1966286125154852
95200,-6.494455596667512
96000,-2.4242375667501244
96800,-6.398080132304341
97600,-5.258517760440115
98400,-1.1344831616540234
99200,-2.6315552031124323
100000,-2.5308496628313346
