timestep,average_reward
800,-254.53504960259946
1600,-237.8991533171043
2400,-57.46849204076092
3200,-521.1519908012056
4000,-22.288768133851544
4800,-52.361798371476034
5600,-51.54154118554825
6400,-42.26839146342656
7200,-2.2946790661751195
8000,-9.566999472302774
8800,-4.108438875170461
9600,-3.181924525614107
10400,-7.5665916660734425
11200,-5.863115723598305
12000,-4.260411846170713
12800,-2.400166408643646
13600,-1.9337748257214775
14400,-2.2516604705422685
15200,-3.9069158105422215
16000,-2.4267270677546566
16800,-1.8861867858424564
17600,-1.3519698655656842
18400,-2.517541702202791
19200,-3.9057908595114816
20000,-1.509700397945455
20800,-2.6835521531771853
21600,-2.063531890270892
22400,-1.8047032189104772
23200,-1.5839486531293503
24000,-1.6884671764486132
24800,-2.0201419791947
25600,-6.0814710942391175
26400,-1.5542823128492769
27200,-1.5213113944964423
28000,-2.5409366629474914
28800,-1.5100059684014044
29600,-1.6116978460632712
30400,-5.521972998243875
31200,-3.8781349156788267
32000,-7.700013164902149
32800,-1.6968139031195641
33600,-7.8387155458702065
34400,-2.1384168008045368
35200,-4.820684095718662
36000,-5.7616920316149045
36800,-7.0904353041215025
37600,-1.4355477986159861
38400,-5.532344855588697
39200,-1.5058476672979848
40000,-4.606703250354425
40800,-2.6873221395288542
41600,-1.5368449734195513
42400,-4.0895144596179325
43200,-1.6629619622443896
44000,-1.4683523027351972
44800,-1.412283697080303
45600,-5.739585174870416
46400,-2.749747792237465
47200,-2.23968889855515
48000,-1.5349762301895535
48800,-1.5749091897099399
49600,-1.4014431315732108
50400,-2.390735417071147
51200,-4.335064714176173
52000,-6.845391517494007
52800,-1.3657041499952343
53600,-1.3605373117768056
54400,-2.4543552670974402
55200,-4.115698440660007
56000,-1.3738748344639928
56800,-1.7210173531223472
57600,-5.712507595069706
58400,-2.839336638967165
59200,-5.534591839905309
60000,-1.7456087848620996
60800,-5.320929111561141
61600,-2.0907371650499984
62400,-1.254600686271635
63200,-1.3811404805939567
64000,-6.294307051845301
64800,-5.562617282311737
65600,-5.329230066187828
66400,-2.0647365956970485
67200,-3.80299321989539
68000,-2.3305579431973245
68800,-1.4089372838150527
69600,-2.1231385208654334
70400,-4.908277679472804
71200,-6.447008934953706
72000,-6.09985462789501
72800,-4.44704337247346
73600,-2.315989204157361
74400,-1.4956005507420307
75200,-1.4565655815080734
76000,-6.2762844405808185
76800,-1.2810649129232996
77600,-1.409199140883079
78400,-3.908940982195411
79200,-1.474356500195058
80000,-1.4652519099385888
80800,-6.584432745400172
81600,-2.742602112201111
82400,-2.659074186757524
83200,-1.452606268520467
84000,-1.1020002379698508
84800,-2.6428486229453965
85600,-2.8307021344216166
86400,-4.387377821062847
87200,-5.574561342660324
88000,-5.5264763174496325
88800,-1.7707619297353459
89600,-1.3432065530432806
90400,-4.068152478074992
91200,-3.9324065998101663
92000,-1.5138925178335645
92800,-3.9991591250213863
93600,-1.705211932795517
94400,-5.060420960681505
95200,-1.6423807557997603
96000,-2.3006380076657766
96800,-1.3287289193786997
97600,-1.7010371662403228
98400,-1.6783919310469306
99200,-5.460958143246204
100000,-5.135777221405963
