timestep,average_reward
3200,-713.8068586773868
6400,-12.512584748749427
9600,-3.9313529574882207
12800,-2.00341928331514
16000,-2.5243556505005302
19200,-2.040328509551736
22400,-2.1592070258069573
25600,-2.265599794244003
28800,-1.7763265339431413
32000,-2.1945951957076217
35200,-1.8140007120279567
38400,-1.738571103677684
41600,-1.4491449575538686
44800,-1.3404793219025188
48000,-2.133389436774923
51200,-1.4375749020203807
54400,-1.6069634647729285
57600,-2.122021505808173
60800,-1.4259502556988144
64000,-2.1927329864226763
67200,-2.1267804263685828
70400,-1.421430116396546
73600,-1.3498804299607208
76800,-2.013508827829737
80000,-1.3679147618168068
83200,-1.4969254804713479
86400,-1.3655332355539485
89600,-1.5248846374264544
92800,-2.205850208970603
96000,-1.6204725365088013
99200,-2.280547881971674
