timestep,average_reward
800,-290.72779382231477
1600,-323.55677655439564
2400,-10.134788640438666
3200,-25.949110094479966
4000,-63.017332457819855
4800,-54.308598825146184
5600,-31.833980495230275
6400,-14.145429107869857
7200,-3.0695150675103617
8000,-3.223801444204337
8800,-1.7800125587515052
9600,-7.461792561201649
10400,-1.6165223271149447
11200,-1.5517921252075875
12000,-5.435934834151632
12800,-1.5286152818085383
13600,-1.6512973197117014
14400,-6.903632761738255
15200,-3.798929152478582
16000,-1.813833681176261
16800,-2.5510392130809096
17600,-6.5784004232106925
18400,-1.4724979809419438
19200,-1.5427211560519185
20000,-7.130734674959717
20800,-1.408332485950448
21600,-4.282944607545205
22400,-3.886277556357187
23200,-4.769069402296085
24000,-1.4694424659842402
24800,-7.730538610380884
25600,-1.920802173590074
26400,-1.5306438164879355
27200,-4.754866631325875
28000,-1.8357482282211803
28800,-8.457075455284423
29600,-1.382847009723661
30400,-1.6122265189666753
31200,-7.511202398753195
32000,-4.552572634070788
32800,-2.135109430854369
33600,-2.533697760046407
34400,-1.686760556347034
35200,-4.687634913349518
36000,-1.7670011018415455
36800,-4.381253987991517
37600,-3.835884137478621
38400,-4.7502525138976175
39200,-1.6691087515394278
40000,-5.409076410724529
40800,-3.818701710164541
41600,-1.6250378570604898
42400,-1.6161723772198828
43200,-1.5441039460127903
44000,-1.4045807062563256
44800,-1.6607944332548383
45600,-1.2962093054433494
46400,-2.6124797146733787
47200,-1.3849185471524985
48000,-6.005193041343189
48800,-5.4499681844962335
49600,-1.4212363608967253
50400,-2.9732311923293917
51200,-2.392172200665573
52000,-2.8397438661562338
52800,-2.672938461500552
53600,-1.4055026331840679
54400,-1.87340344767005
55200,-1.9986066410715608
56000,-1.3800232409281825
56800,-1.4619075671703599
57600,-1.6375505213279942
58400,-6.990761590651647
59200,-1.9540010437685356
60000,-1.5797841979907914
60800,-6.969908085139581
61600,-3.152931390688216
62400,-2.8899080066887315
63200,-4.528390489662904
64000,-2.4748405956257535
64800,-5.964340449435038
65600,-1.472937805095643
66400,-6.048869832221502
67200,-7.603855232291877
68000,-1.5322359578474254
68800,-4.7605481245521855
69600,-1.294432441886286
70400,-4.3321690897384
71200,-1.5378277898634707
72000,-2.565909892838614
72800,-1.4410742331853266
73600,-1.5326836328880464
74400,-1.5399471594073908
75200,-7.3515328324932705
76000,-3.7316602576097377
76800,-5.44170134382177
77600,-5.263599980602244
78400,-2.33081983157294
79200,-2.461665898332056
80000,-6.156442853196393
80800,-2.9467217501390506
81600,-1.5799415066051525
82400,-1.7741176940750176
83200,-2.0843734243465675
84000,-2.4356744441578377
84800,-4.769955182181482
85600,-5.818188443608082
86400,-5.167240235278517
87200,-4.0594841583543335
88000,-7.251901330236359
88800,-1.4666693885069153
89600,-1.2269841088770368
90400,-4.3526013204757374
91200,-2.8668583402272447
92000,-1.2149783954332671
92800,-1.4282755447066344
93600,-1.516463026262592
94400,-3.8376999863615113
95200,-5.409921661754127
96000,-1.9380615242449708
96800,-4.274219479431643
97600,-1.3783410250473673
98400,-1.2185865803002711
99200,-4.0719194436847905
100000,-1.220449214306762
