timestep,average_reward
400,-258.31232902270364
800,-159.7723695811583
1200,-70.19557437188615
1600,-342.6468504195554
2000,-180.87091698961763
2400,-172.52265549478875
2800,-61.2343144179205
3200,-72.26251619936484
3600,-36.32278426611354
4000,-36.72462910202948
4400,-36.27010521380475
4800,-38.13608180050891
5200,-87.07075274556887
5600,-21.531155079144142
6000,-64.39352120705274
6400,-9.530493283841036
6800,-5.0638319861046455
7200,-23.214879726380563
7600,-12.882697277508099
8000,-22.02102036917011
8400,-6.465931852877559
8800,-7.515589730587201
9200,-13.050745349099884
9600,-12.737600353153304
10000,-5.555436068245853
10400,-19.330195614951073
10800,-2.9808703802791054
11200,-4.777695464901904
11600,-11.361521990744505
12000,-16.586011038984278
12400,-7.240482800508113
12800,-2.065568753318688
13200,-2.510028882720691
13600,-2.511596726300299
14000,-10.029930996563923
14400,-6.2394228170050186
14800,-5.692499198470518
15200,-7.14724743945795
15600,-3.9230795645847807
16000,-5.891358726424662
16400,-2.151211702152345
16800,-1.9405012519040377
17200,-15.800520470511742
17600,-17.837160482437675
18000,-7.480673223501342
18400,-2.074538828540705
18800,-1.3236105471977249
19200,-1.9057518177031352
19600,-3.422549244638245
20000,-10.928981588170572
20400,-1.9518488038829165
20800,-1.4548687120499295
21200,-1.657123702611428
21600,-1.4531397746829056
22000,-1.4232784232782556
22400,-1.6441678065361731
22800,-7.838361147437882
23200,-12.861497352114004
23600,-1.7795468050716443
24000,-6.709296141026609
24400,-1.9345245135359626
24800,-1.3674632225931795
25200,-1.9344828817901831
25600,-7.236145630005492
26000,-1.528131191843354
26400,-4.201915314489872
26800,-1.5708606077656198
27200,-1.6445960464600804
27600,-7.692409121904785
28000,-1.7398308945258112
28400,-9.644882379267692
28800,-6.670392426537399
29200,-1.4728002164105103
29600,-2.47619777968489
30000,-1.550833650641453
30400,-12.601686296452492
30800,-1.4158176561880378
31200,-7.188610157117306
31600,-1.2713296963189356
32000,-2.816123943996491
32400,-3.9172882138938996
32800,-8.904347827799144
33200,-7.9676151874418455
