timestep,average_reward
800,-54.19633517613699
1600,-76.29906605484588
2400,-137.62546206810194
3200,-191.1206855746385
4000,-135.36343154400618
4800,-42.33128122677087
5600,-36.928377058006866
6400,-27.378271714723557
7200,-5.126010359652704
8000,-7.153804851741643
8800,-4.286575536389091
9600,-2.4473742976351276
10400,-6.403476199099443
11200,-2.0270510022748054
12000,-2.9267651984563106
12800,-1.5193879482181833
13600,-3.550706767944101
14400,-3.0116628225186752
15200,-1.5374153774513026
16000,-1.4836821563026106
16800,-1.3168237647147245
17600,-1.5271802904924805
18400,-5.207776317686496
19200,-5.723973626400066
20000,-1.3570042126154822
20800,-1.4692777771351877
21600,-1.7250173293069444
22400,-1.9203227131981047
23200,-5.636930192018419
24000,-5.5080575786844115
24800,-3.0174948980685223
25600,-1.8174200737171875
26400,-1.348477027173657
27200,-5.341669292374434
28000,-1.5354969373494247
28800,-3.9403433842665563
29600,-5.335903309487292
30400,-1.6989022596031855
31200,-1.671114581722557
32000,-1.8471941368631848
32800,-4.516404993469581
33600,-1.373748685538681
34400,-1.4745108155982232
35200,-1.417518472805665
36000,-5.090366935309837
36800,-3.3793326194523012
37600,-6.571474214168535
38400,-3.9284101511114904
39200,-2.0777010385656847
40000,-1.568124160483822
40800,-7.064719949105593
41600,-3.1823658631021656
42400,-4.490605406239819
43200,-1.253812098247307
44000,-5.227056957660093
44800,-4.03354134611026
45600,-2.196796028954125
46400,-1.2242924225763288
47200,-2.487275446609707
48000,-2.5393362979336334
48800,-1.1623220448901654
49600,-5.855544904536974
50400,-1.2875945443682986
51200,-4.834496189830005
52000,-2.55156680106265
52800,-2.2390687455755343
53600,-1.6729684926525203
54400,-2.255230782713271
55200,-1.499759704351348
56000,-2.659388341573208
56800,-5.678826830138876
57600,-3.708175559023286
58400,-3.5829575343317015
59200,-1.1639706763220372
60000,-2.346633077758629
60800,-1.2490388822741358
61600,-1.34646246054509
62400,-4.985751422771688
63200,-1.307326292420566
64000,-2.080430494722509
64800,-1.2102906793138342
65600,-1.1827894244696313
66400,-2.701342229538296
67200,-1.3465942599143395
68000,-2.173550470765261
68800,-3.618720589484752
69600,-1.1112912090541138
70400,-1.1214007733843114
71200,-1.4359486498568594
72000,-4.010994212696026
72800,-1.2836691792798498
73600,-1.6098356511235619
74400,-1.5024406347214614
75200,-5.719239085999301
76000,-1.3140838155683061
76800,-1.6825940207261727
77600,-1.100621045161169
78400,-5.105798440233043
79200,-4.704342594450646
80000,-1.3246647705971413
80800,-3.550325373322064
81600,-5.129849592213488
82400,-1.2496224452081577
83200,-1.2552915654045096
84000,-7.220389090067073
84800,-6.568243986499814
85600,-1.1469359517376545
86400,-1.1244315213951186
87200,-1.2232201830907818
88000,-1.327043902177009
88800,-4.489957538195953
89600,-1.3495674525470218
90400,-1.5981213535359677
91200,-5.9582136941697845
92000,-1.116500083114675
92800,-1.2503334067917722
93600,-4.657191904640694
94400,-1.801922523611931
95200,-6.368625406094218
96000,-1.810844021923871
96800,-1.4201818209817274
97600,-5.270978785246436
98400,-1.283953633697841
99200,-2.5249599030587735
100000,-1.3607999589596713
