timestep,average_reward
800,-194.9844696071824
1600,-312.217977435192
2400,-179.91092346585845
3200,-31.572596490071668
4000,-21.518242578727694
4800,-28.210168724935784
5600,-13.5660657095602
6400,-14.623765988489627
7200,-5.85989843686013
8000,-1.6114560386557366
8800,-1.7014489634182122
9600,-2.647490602477903
10400,-5.102896870868566
11200,-1.8181777246988426
12000,-4.882855316448539
12800,-1.4533009547474962
13600,-1.5972338726989375
14400,-1.8547913736100117
15200,-5.4374200373363895
16000,-2.198887335086271
16800,-2.6735731443488246
17600,-1.6241772743718526
18400,-3.006545331828672
19200,-1.4114374990299723
20000,-4.725246252046106
20800,-1.4770864847984242
21600,-1.517205425368836
22400,-1.493953908575735
23200,-7.406792587770564
24000,-1.6059288669739273
24800,-2.142073392919698
25600,-1.5672710683567155
26400,-5.1205058309607265
27200,-1.3655628414246548
28000,-2.813215139646603
28800,-2.135303598578486
29600,-4.724141988550052
30400,-1.6144686024047936
31200,-4.870700294698813
32000,-3.8116535840350805
32800,-6.025933867010864
33600,-6.331312677945683
34400,-3.4063175949015374
35200,-3.3426771226683756
36000,-1.6592606580611615
36800,-3.4791342782894152
37600,-6.743078942134897
38400,-6.546230562513256
39200,-6.055816053840351
40000,-1.6165542089019005
40800,-2.086450651245505
41600,-1.8714796596941177
42400,-7.408515912744431
43200,-1.6142722099225677
44000,-4.666527176857438
44800,-1.4367005616820143
45600,-1.7310640773251855
46400,-2.352175910551708
47200,-1.4126530432743118
48000,-1.5596927501528988
48800,-1.415965891004963
49600,-1.6511546753689785
50400,-6.623366732995671
51200,-2.28620388989289
52000,-1.3067661457418598
52800,-5.4955848438596115
53600,-1.2476288943724207
54400,-1.7104464839260556
55200,-1.3258570970704002
56000,-1.8741850318081512
56800,-4.954537933655288
57600,-4.654422192802807
58400,-5.482265196961687
59200,-1.7709415641829762
60000,-1.416989599711078
60800,-5.158846537883361
61600,-1.523980573190761
62400,-1.4563468731861693
63200,-2.0824770750589923
64000,-1.4140118407554538
64800,-1.7174684034167595
65600,-1.56954968855242
66400,-2.415678231155042
67200,-4.821910406342444
68000,-6.790813855243986
68800,-1.4274665128210464
69600,-1.1789249142922567
70400,-1.3438504350609852
71200,-1.434648621093567
72000,-1.2862364962124042
72800,-4.732021297990495
73600,-2.129246257853047
74400,-1.3176026999777235
75200,-1.5321488924398272
76000,-1.7173692409749366
76800,-5.259351130226122
77600,-1.3261890901199513
78400,-1.420532269519349
79200,-2.216997377663614
80000,-1.6035210912740945
80800,-5.044051619886329
81600,-2.3995581844705938
82400,-6.783094598280594
83200,-2.3106106288922383
84000,-1.2900213592279461
84800,-5.73436851330881
85600,-2.173714434517752
86400,-5.246507142446334
87200,-1.4882280338220812
88000,-1.6621118004522821
88800,-4.10779880727704
89600,-1.6489155634426793
90400,-3.0038742141968386
91200,-1.3008301800274549
92000,-2.8497390480032836
92800,-1.34023748939029
93600,-1.6953307586207762
94400,-2.024980388987452
95200,-1.2448789649755279
96000,-2.5798380085679726
96800,-1.526909640450511
97600,-1.6802023355445517
98400,-1.52813249091765
99200,-1.6769080262983207
100000,-6.8143694398998935
