timestep,average_reward
800,-152.02413154537516
1600,-427.53547379754775
2400,-414.2139199939928
3200,-527.5803341256278
4000,-479.0077080643841
4800,-222.56077181427892
5600,-605.1863440599639
6400,-583.0705257089159
7200,-23.07188105090862
8000,-150.9230430151416
8800,-235.7263692014706
9600,-458.9175847793124
10400,-589.2022722421855
11200,-264.0500241840495
12000,-194.6448117512081
12800,-495.0125306179276
13600,-478.9687362523569
14400,-666.3227333103317
15200,-310.4877038664774
16000,-578.1881622327072
16800,-459.9202110307587
17600,-2026.4994252854046
18400,-2323.2818647423182
19200,-2004.9565635616661
20000,-1698.8157142012226
20800,-1757.2595839410562
21600,-2230.7710868097092
22400,-2311.171643486012
23200,-2195.528672495006
24000,-2012.4277742053105
24800,-2210.9819211663525
25600,-2371.309737982486
26400,-1903.6299203725234
27200,-2092.9857227196985
28000,-1482.4500878385975
28800,-2117.897143728394
29600,-1743.0106424256505
30400,-1234.5854123884535
31200,-2097.7719232095133
32000,-1808.3545139795117
32800,-2427.740908589509
33600,-2330.557752714993
34400,-2128.2073075249077
35200,-2326.644579683353
36000,-2003.1911469842407
36800,-2129.255023526457
37600,-1614.6347555066206
38400,-1661.842101627312
39200,-2165.9322729178266
40000,-1694.9958043641611
40800,-2310.151456230094
41600,-2335.8264174290207
42400,-1799.3620603307704
43200,-1597.0124876366242
44000,-2040.3779150282853
44800,-1678.9942298600342
45600,-1814.5750749221893
46400,-1744.4030285677027
47200,-1792.8074592015241
48000,-1592.1677624020265
48800,-2054.759533070489
49600,-1570.041716094481
50400,-1770.3542284115165
51200,-1827.8159791337168
52000,-1491.2232325328646
52800,-1974.0612925384576
53600,-1827.9357289471116
54400,-1697.929656691321
55200,-2183.5295921565194
56000,-1821.0688159351662
56800,-1343.0431255356366
57600,-2168.090339054188
58400,-1476.1732447258019
59200,-1809.2312209697743
60000,-1971.400153368175
60800,-1742.6642836364201
61600,-2104.0042214317987
62400,-1995.5448949274744
63200,-1953.5978962648892
64000,-1738.051901932253
64800,-1897.3512731367682
65600,-1875.3415107136295
66400,-1778.693743094216
67200,-2110.212206193787
68000,-2272.2561401036023
68800,-1932.4158293298774
69600,-1646.5799914895133
70400,-1833.118187277495
71200,-2326.550618076689
72000,-2326.9547741805945
72800,-1840.6781152654044
73600,-2238.256573107806
74400,-1564.7265298102793
75200,-2122.378285599456
76000,-2203.3993537293213
76800,-2423.937773600842
77600,-1606.1940059921537
78400,-1711.4187968106553
79200,-2211.2494158672193
80000,-1666.8906579832196
80800,-2017.8128595466007
81600,-1817.2206923989977
82400,-1918.492199712898
83200,-922.51453442963
84000,-1571.6401839271557
84800,-2165.2579692667064
85600,-1891.976387281932
86400,-1170.144852339895
87200,-1763.6292855564004
88000,-2308.716614973848
88800,-1749.7558672707012
89600,-1916.6108134816195
90400,-1605.6009927693774
91200,-1444.8726140667102
92000,-2178.8060135935757
92800,-1671.255165297192
93600,-1961.7033351171374
94400,-2024.4541971985004
95200,-2134.2436928452457
96000,-2258.9001599341755
96800,-937.5364345329049
97600,-2204.172882655005
98400,-1984.2171971614805
99200,-1806.3309740541472
100000,-1794.8451909130868
100800,-1526.2712810774788
101600,-2307.2650254447763
102400,-2045.148614033912
103200,-2176.836115005774
104000,-2165.862971054836
104800,-1799.4279556202798
105600,-2097.0986380599065
106400,-1676.5048100783397
107200,-2048.537744884028
108000,-1999.266106250856
108800,-2054.3210544425897
109600,-2010.0603416364384
110400,-1871.979359433174
111200,-1791.9330135697667
112000,-2202.501761081795
112800,-2215.1541659515574
113600,-1902.1940514430953
114400,-2209.4173674190665
