timestep,average_reward
3200,-223.85920348192732
6400,-8.53978753185334
9600,-2.7036786781292164
12800,-1.6851037262190152
16000,-2.4686004582537207
19200,-2.2157403396140243
22400,-2.0272415668764188
25600,-2.3770826367407
28800,-2.2155829349566862
32000,-1.8348134154454658
35200,-1.9333535999341667
38400,-1.8607424909324966
41600,-1.752427911268316
44800,-1.7311467507125133
48000,-2.1985952916198603
51200,-1.3051238034886057
54400,-2.153439636343104
57600,-1.3925991966103526
60800,-1.511366416874946
64000,-2.129237408312375
67200,-2.1694035333496218
70400,-1.5040973453518376
73600,-1.2565523474420928
76800,-2.2783262502460038
80000,-2.0316222928404706
83200,-1.3600342078855379
86400,-1.417944913850735
89600,-2.1186315995727454
92800,-1.3314672860741792
96000,-1.9141751636616482
99200,-1.5605602528615987
