timestep,average_reward
3200,-309.1642183964328
6400,-8.638072964033599
9600,-2.6121696916422588
12800,-1.6314628550349448
16000,-1.7763862899346305
19200,-1.989904865434442
22400,-1.4563076697590378
25600,-2.316366665914582
28800,-1.3401887172814206
32000,-2.231922272758125
35200,-1.6790792568401116
38400,-1.3044823331094506
41600,-1.3672767811678352
44800,-1.2537667542160975
48000,-1.3289092084242535
51200,-1.2685523004212234
54400,-1.3091528661998266
57600,-1.4138383801797465
60800,-1.8394856392271708
64000,-2.58712065130947
67200,-1.9368724378775315
70400,-2.515643726964999
73600,-1.6527819895996803
76800,-2.406853573277165
80000,-1.5406736780940902
83200,-2.3211492409921872
86400,-1.601429629208815
89600,-1.4159714669992693
92800,-2.2213758234234193
96000,-1.7783969606353673
99200,-1.675274954026615
102400,-3.4725394870333868
105600,-2.09155564389918
108800,-1.7332400660247098
112000,-2.5993021911510756
115200,-2.036910720099742
118400,-2.0889086461191066
121600,-2.851331296836372
124800,-2.327287739702141
128000,-2.2333102817404766
131200,-2.0499625703572573
134400,-1.7588228858699124
137600,-2.0167862717775313
140800,-2.5240683950266587
144000,-2.2719890054060192
147200,-2.5608938131436405
150400,-2.832145317043745
153600,-2.0107193529855696
156800,-2.90643907470177
160000,-2.213938018090129
163200,-2.9598939888509124
166400,-2.1740200279111543
169600,-2.2555902725236114
172800,-2.5457712170277187
176000,-2.25106519894602
179200,-2.1474176439259804
182400,-2.2216846503910976
185600,-1.8322229542068758
188800,-2.476482412590465
192000,-2.3965156968504226
195200,-2.341946578300558
198400,-2.236888107735174
201600,-2.5620407251131483
204800,-2.432410922468309
208000,-2.141591458082857
211200,-1.6578157450063224
214400,-1.8340835901993162
217600,-1.63594180126261
220800,-2.440855025944279
224000,-2.243742224043654
227200,-1.522706052935336
230400,-2.2685104555838653
233600,-1.6819679248577761
236800,-1.8683389100737073
240000,-1.777877084866231
243200,-1.5152842038708336
246400,-2.634933042396342
249600,-1.5262371240321493
252800,-1.969079825310892
256000,-1.8064512558334342
259200,-1.8412860063568939
262400,-1.9528556788419402
265600,-2.3156957594149055
268800,-1.6532883359500812
272000,-2.196214560271102
275200,-1.646129405638293
278400,-2.400274570497599
281600,-1.5928529262099733
284800,-1.5863667742580623
288000,-1.575025281237704
291200,-1.6468805412521426
294400,-2.5346208215249972
297600,-1.893893474907261
300800,-1.6721688885156698
304000,-1.6018191756249391
307200,-1.57156276444208
310400,-2.2166070977983825
313600,-1.6747649458678335
316800,-1.7887968798793883
320000,-2.506685925277188
323200,-1.7361647922660506
326400,-1.2459772743112505
329600,-1.7960494604784014
332800,-2.5123128908174954
336000,-2.1520217033949716
339200,-1.711552145808645
342400,-2.4032019929182638
345600,-1.547340149800325
348800,-1.5788103673132854
352000,-1.5086151635628595
355200,-2.6005333060956355
358400,-1.8424818486715222
361600,-1.7564425104053312
364800,-1.905185411571404
368000,-1.801700343193879
371200,-1.7001100113930239
374400,-1.4475037752550046
377600,-1.5232558937967815
380800,-1.605820555694783
384000,-2.1893704180528015
387200,-2.573292930667776
390400,-2.1255870088120408
393600,-2.0569871898939915
396800,-1.3813603412304487
400000,-2.297861516651283
403200,-1.4752976545034915
406400,-1.7531510980846483
409600,-1.4255348982655378
412800,-1.5862736402197817
416000,-1.4017447729057113
419200,-2.2558174463027543
422400,-1.6603911879335091
425600,-1.3662216539340841
428800,-1.7325176688320627
432000,-1.8362748440246675
435200,-1.8819597007543916
438400,-1.6085101969426958
441600,-1.6332833770866722
444800,-1.6215073944579796
448000,-1.5855675727377962
451200,-1.6852415553557671
454400,-1.511754528574849
457600,-1.5526374554525082
460800,-2.3968419138444363
464000,-1.372011037589988
467200,-2.209352815454661
470400,-2.174571792972025
473600,-1.671466927636488
476800,-1.5775960320383293
480000,-2.185818102688346
483200,-1.4743592697605568
486400,-1.2688114086389697
489600,-1.6455651193578023
492800,-2.146501803360879
496000,-2.325581623593116
499200,-2.179681516392433
