timestep,average_reward
800,-642.0234761831842
1600,-683.9155292826047
2400,-517.9387245990207
3200,-424.88107835209433
4000,-581.0237887445319
4800,-219.44064318349538
5600,-202.64221938689283
6400,-647.4331303747816
7200,-302.3284840238173
8000,-542.8771159990583
8800,-694.0014940821432
9600,-77.67060322808632
10400,-562.6467942913442
11200,-151.72299602291622
12000,-312.741380467496
12800,-497.220577237905
13600,-528.6154184538481
14400,-183.22481296583035
15200,-315.10685415113096
16000,-538.7622127658107
16800,-452.84085620028156
17600,-516.4294488386747
18400,-569.7524978697461
19200,-219.49935299500902
20000,-652.141185665005
20800,-369.3635357483847
21600,-718.8056052075112
22400,-539.6928171681499
23200,-420.1076095075768
24000,-467.13396249185547
24800,-612.9646573561857
25600,-425.67800147384014
26400,-506.27032324865155
27200,-646.9885801319765
28000,-613.670983389259
28800,-467.31556410977095
29600,-344.42693064173756
30400,-605.683093113983
31200,-364.3128612681968
32000,-364.220845773278
32800,-611.8247159612184
33600,-1064.1037752789657
34400,-1478.7812811041354
35200,-1199.3567180553828
36000,-1187.222540589642
36800,-1850.4396953893572
37600,-1601.8552603215423
38400,-979.4961672810854
39200,-1493.4717404317112
40000,-1365.079589348873
40800,-1295.74203309538
41600,-1774.7010206888701
42400,-1672.924412912923
43200,-1222.5147227133837
44000,-1286.3904460783112
44800,-1570.9932769982108
45600,-1515.4153195284123
46400,-1465.630763881141
47200,-1686.8882799461642
48000,-1648.8732349509246
48800,-1366.106967223101
49600,-588.4977207752484
50400,-1123.2461764727416
51200,-1045.3869062049716
52000,-1309.993953337259
52800,-1221.6408879058743
53600,-1347.6878914011013
54400,-1534.003222575007
55200,-1715.7831404547126
56000,-1237.1290514251177
56800,-693.4749940672872
57600,-937.0224752383369
58400,-917.0066642932946
59200,-1751.644419583596
60000,-1360.4761093154689
60800,-1492.269374998241
61600,-1318.1820588202272
62400,-1141.8568222843746
63200,-1333.9083811384264
64000,-251.3319484376313
64800,-1360.8392531356437
65600,-968.493870262077
66400,-974.7784533512961
67200,-1287.8047567132744
68000,-1524.7183435080715
68800,-886.3547217573564
69600,-1068.1294130854783
70400,-1451.7944798316762
71200,-1641.5142173649406
72000,-1490.7172113569502
72800,-991.93979180278
73600,-1493.697333647824
74400,-939.9564295273703
75200,-1620.7129394238211
76000,-1542.4652114813152
76800,-2017.6704076303367
77600,-1097.4375178272876
78400,-1403.263518794684
79200,-1387.1153384782558
80000,-1158.6669916435774
80800,-611.3636684112488
81600,-1226.392129176463
82400,-1365.9674914390118
83200,-830.1684507676677
84000,-620.4343090950597
84800,-1590.5236068420597
85600,-994.5113270203927
86400,-579.5874811647183
87200,-1086.6543755916919
88000,-1300.663047846603
88800,-986.7512739491357
89600,-1675.9247339252415
90400,-1627.0784889291126
91200,-1399.4762562653182
92000,-1657.170758527957
92800,-541.195317151305
93600,-1485.4386128265091
94400,-1250.2920172619315
95200,-1235.0046624197894
96000,-1606.8420858440277
96800,-1249.8870936661776
97600,-1064.8314340380402
98400,-1373.4368798378607
99200,-1533.3663671245604
100000,-1632.917135142111
100800,-343.9843040550874
101600,-1196.8226687093288
102400,-1340.5726551919042
103200,-951.7065154634702
104000,-1482.360995197141
104800,-862.7958879724595
105600,-1841.9716494115562
106400,-960.0183883943605
107200,-1391.981274601894
108000,-1644.016594647914
108800,-1185.5717663417945
109600,-1299.5236442067235
110400,-600.3636045864307
111200,-1300.390506825118
112000,-1562.5641122566767
112800,-1048.7776282420352
113600,-1399.0091259432731
114400,-2100.2750589062907
