timestep,average_reward
800,-55.75864293248991
1600,-579.7668553287639
2400,-11.006733200644327
3200,-623.866243155712
4000,-2.6351211492098163
4800,-4.82308102485208
5600,-2.324717953831438
6400,-7.72837324179691
7200,-3.713509479878261
8000,-2.9068359287125913
8800,-2.7497546482781514
9600,-2.9273323580659887
10400,-7.087930019747804
11200,-9.046780035515328
12000,-1.8318482284464812
12800,-3.2511365335861364
13600,-6.80901492299594
14400,-7.518588120125993
15200,-2.340704524953158
16000,-2.2618301694473
16800,-1.952778100992441
17600,-5.424944692035393
18400,-3.693808109861734
19200,-3.18597342165385
20000,-8.291790535593307
20800,-4.702308646528244
21600,-3.682260825923736
22400,-7.828423609754025
23200,-3.2802116949297386
24000,-7.496895098723141
24800,-8.97909845585525
25600,-7.728658659728486
26400,-7.624274372448081
27200,-7.209790733855835
28000,-5.662232836343744
28800,-4.105295411015257
29600,-4.73463659156514
30400,-9.640787114249287
31200,-1.7821391974785379
32000,-10.313400598340422
32800,-5.010645749507059
33600,-2.021216845365706
34400,-3.0085707087830262
35200,-4.470994630501596
36000,-1.7970763197136694
36800,-2.2150435067980205
37600,-1.4420638458300323
38400,-1.6907284955621154
39200,-1.65509341644468
40000,-1.712638939393925
40800,-2.090968628133881
41600,-5.860799262747754
42400,-5.407745948851243
43200,-1.902353403971889
44000,-3.2232286760093714
44800,-1.5765338692681072
45600,-5.263875946979329
46400,-4.794303020480116
47200,-2.9202120845740995
48000,-1.7839740252082237
48800,-1.7848852383679648
49600,-1.5514626431593401
50400,-1.3462292246949168
51200,-1.6610872236494025
52000,-4.859763652399767
52800,-1.4661308490165887
53600,-2.4157463350215935
54400,-5.226947157758977
55200,-1.4071244692737017
56000,-3.906195791616982
56800,-4.008379601370193
57600,-1.50680521486309
58400,-4.96147377023233
59200,-1.4791035448265832
60000,-1.4784971706152263
60800,-4.877004486875
61600,-2.6367490226310135
62400,-1.2779529167275991
63200,-1.4665222719693958
64000,-1.4923956223031
64800,-6.034417756816607
65600,-3.775067321350284
66400,-1.3207109753680584
67200,-1.9856158985442267
68000,-1.3608417758697422
68800,-3.0680265781045284
69600,-2.6237069779682964
70400,-1.4803704716990518
71200,-6.032584835314476
72000,-1.3135606326404656
72800,-1.3777337480811902
73600,-3.5488065654578658
74400,-4.916457199105195
75200,-6.56184129306873
76000,-2.079857187897165
76800,-1.4598702131105679
77600,-2.357012712307333
78400,-1.4369557299840992
79200,-1.4474002215436783
80000,-3.9409201495298776
80800,-1.2942886447499495
81600,-1.140315874961393
82400,-4.168798268098585
83200,-5.525996916265578
84000,-4.582879509220844
84800,-5.228248388622549
85600,-5.8434478292038
86400,-1.471615512477205
87200,-5.3223633862774395
88000,-4.653091834268883
88800,-5.2259485810747375
89600,-5.8365419919033
90400,-1.2051552699637278
91200,-1.6423673261664122
92000,-5.867763867076649
92800,-1.6868045303866672
93600,-1.5789068935531687
94400,-6.258479310029954
95200,-1.6890358456406047
96000,-2.9365054059123814
96800,-1.34000537814369
97600,-5.943530927264426
98400,-2.4314151662633416
99200,-1.3435981839110247
100000,-1.6287171123192263
