timestep,average_reward
400,-268.08888200517964
800,-35.259457581890516
1200,-142.80121459560917
1600,-205.18708270844203
2000,-58.14840640055376
2400,-54.59254961848409
2800,-88.58283670165994
3200,-149.50918340792413
3600,-62.94802188461073
4000,-19.942280050879834
4400,-43.157925268988244
4800,-63.12721064489708
5200,-14.86460749404252
5600,-17.564637805263345
6000,-19.362210901769966
6400,-15.056362114937379
6800,-16.85824818614808
7200,-9.161075032988604
7600,-10.787744501549428
8000,-2.130454457566055
8400,-1.4013007014754324
8800,-4.53813684008411
9200,-9.816565399557158
9600,-12.666424049329017
10000,-2.6252891966152077
10400,-1.5471056564036314
10800,-1.5652909223604194
11200,-6.629937904412621
11600,-5.175630630723499
12000,-9.563844079856265
12400,-5.323289296251272
12800,-1.5849351822213351
13200,-1.6162003403949874
13600,-1.6653035686582986
14000,-1.6027436770644272
14400,-4.835167346171583
14800,-1.5532279354962184
15200,-14.276523053205558
15600,-1.8276624473526288
16000,-1.3813020298094885
16400,-2.2335416434642887
16800,-1.7935604537359122
17200,-4.77107858856122
17600,-4.437268024179313
18000,-11.350323107679205
18400,-1.7401942853098011
18800,-10.019290969771907
19200,-1.5034142541789046
19600,-10.254038003374065
20000,-4.008368681730293
20400,-1.7462110157730413
20800,-1.5852824588803012
21200,-7.31789057197482
21600,-1.7957302299800562
22000,-6.122846334685079
22400,-4.813624640598739
22800,-7.323038292409593
23200,-1.8432990689621582
23600,-1.6260533622585498
24000,-1.7915357068762499
24400,-1.7372576049766724
24800,-1.398489007323834
25200,-3.331515788792818
25600,-11.395086441005967
26000,-1.3143346711093429
26400,-1.2798349574268175
26800,-13.556551281510481
27200,-1.5335249034872354
27600,-10.071036890892678
28000,-8.023936879792945
28400,-1.5577066201242604
28800,-1.578149648349178
29200,-1.4133065846399655
29600,-1.5288326274157822
30000,-4.448754460538959
30400,-4.78366128467485
30800,-2.7311183711679274
31200,-3.8341421651628695
31600,-4.249509205441878
32000,-1.565485193192391
32400,-13.909469996459894
32800,-1.5285692919818623
33200,-1.465294331967225
33600,-1.5748720728279786
34000,-1.718567333716497
34400,-1.5349288163809311
34800,-4.673064641967537
35200,-7.206846811843231
35600,-3.5967218942793124
36000,-1.5515631999179815
36400,-5.590759587719105
36800,-1.5294008243838175
37200,-11.742645574017429
37600,-3.6064604007096093
38000,-1.6380382128488364
38400,-1.4394268481048662
38800,-10.401581552022247
39200,-1.3750411654669636
39600,-7.398242202323101
40000,-2.4831450443964784
40400,-6.3639035578218435
40800,-1.5011943525581943
41200,-4.67163536962783
41600,-1.669329143509674
42000,-3.917230189235864
42400,-8.01104731952477
42800,-1.3057575591436008
43200,-5.757483539843054
43600,-2.542019143753864
44000,-10.379390124438057
44400,-6.542220258709312
44800,-1.3995241502805404
45200,-1.5656881158746143
45600,-6.7305882879481205
46000,-1.7916941565642517
46400,-10.330852429905928
46800,-1.560891743450189
47200,-7.188058482379329
47600,-3.0606116805904726
48000,-9.407299600074024
48400,-7.392854521928059
48800,-5.115988991822417
49200,-2.5429369801126764
49600,-1.6359936107038684
50000,-1.511508935331327
50400,-1.4285099486823334
50800,-10.82624067166936
51200,-6.000422636658743
51600,-1.4655087331990062
52000,-3.863758730975278
52400,-1.351990415827949
52800,-3.7778245206478345
53200,-3.9259853183029976
53600,-3.244246803931499
54000,-7.724493602028473
54400,-7.70682602403584
54800,-8.681336497892596
55200,-1.4027641083899383
55600,-12.40588080442418
56000,-3.6491658105580984
56400,-1.5075303158914386
56800,-1.2157165137038985
57200,-2.101465029197854
57600,-1.4601387528792276
58000,-5.9276890419226875
58400,-1.5171931053096612
58800,-1.4170163192700174
59200,-11.485652373839464
59600,-1.5416876786013072
60000,-3.820458947870437
60400,-10.576025889402418
60800,-1.3339203705290124
61200,-4.226858722596626
61600,-1.8831859687765102
62000,-3.5800985875420923
62400,-3.7811241324953007
62800,-1.6143713158589437
63200,-1.497290759981756
63600,-11.164610752719561
64000,-1.5424789715571159
64400,-1.7547982293974524
64800,-1.2154747127546521
65200,-7.552403226392239
65600,-6.221556812175347
66000,-1.9693239685323982
66400,-1.4197195766389286
66800,-1.072778145000924
67200,-1.3363718723698144
67600,-5.169071312832324
68000,-4.95409248978241
68400,-9.291090989985719
68800,-1.391624049432246
69200,-7.7109454704183324
69600,-1.4947442140960732
70000,-2.959438355355533
70400,-1.3681605408084712
70800,-6.247279637344434
71200,-9.64588549263798
71600,-8.438701737782115
72000,-6.47041273804509
72400,-1.3042083809736125
72800,-1.3539128885395015
73200,-6.386291210717823
73600,-5.126579181384061
74000,-1.3158802965727057
74400,-1.432114200015189
74800,-4.185521159220419
75200,-3.9901259636174102
75600,-7.11887142411669
76000,-5.27547269960706
76400,-5.430226311652007
76800,-1.2479103386325534
77200,-2.6165811318148324
77600,-1.3042985134882952
78000,-9.055628139942694
78400,-1.7570779567982426
78800,-2.2537139174764365
79200,-7.328292283203259
79600,-1.28337102335075
80000,-3.142426990930394
80400,-1.0967517990308118
80800,-7.51869431212173
81200,-7.7160395070445285
81600,-3.579647564041197
82000,-3.529649564038819
82400,-3.480997615661516
82800,-9.010405170852678
83200,-5.310986343967134
83600,-3.655837891311894
84000,-11.153295620475133
84400,-11.701940733428719
84800,-8.916145481154762
85200,-1.3367082777321204
85600,-2.863954026581888
86000,-8.258203793299232
86400,-6.5576642752213585
86800,-8.896102743198549
87200,-3.613425338123873
87600,-7.794631544036527
88000,-1.445240303977405
88400,-3.6315458663524542
88800,-6.876547807551253
89200,-12.077807790574681
89600,-9.018685204057121
90000,-2.3767599088214193
90400,-1.0557047916942324
90800,-1.370626551604286
91200,-1.426475910344493
91600,-7.66539198789155
92000,-1.253253796814684
92400,-3.8529141513191383
92800,-5.458487987643958
93200,-5.653704063906739
93600,-3.342423023612231
94000,-1.383660160889697
94400,-1.448918346549583
94800,-1.409266213500159
95200,-1.9567375194321124
95600,-4.047266188553941
96000,-1.2401413774881178
96400,-1.5281241541060846
96800,-1.5667226219370876
97200,-1.3748373665896148
97600,-1.049213489906551
98000,-11.688942063483964
98400,-1.2769128984358753
98800,-3.6752269311919257
99200,-1.3806701826810466
99600,-12.421687248082979
100000,-1.3343473198767013
100400,-4.336678809908327
100800,-1.3979259590417297
101200,-3.99608962130694
101600,-3.7419862277731664
102000,-1.504568481924283
102400,-2.1306083097018362
102800,-9.564774181387772
103200,-0.9642458700284837
103600,-1.3386683448501564
104000,-1.2995610743081747
104400,-1.4520077964886022
104800,-1.5625319818664993
105200,-5.929752059414253
105600,-5.956208535918981
106000,-4.284850067357422
106400,-6.283902080254676
106800,-1.1692573085831566
107200,-1.2993162115517105
107600,-2.7225039398712854
108000,-1.5040091615638898
108400,-5.78961070914195
108800,-2.6708569665129853
109200,-1.4956151968775353
109600,-11.211656762598839
110000,-1.2415028104885206
110400,-4.100899441501307
110800,-9.391923255013
111200,-1.5726213162178047
111600,-11.32725063381215
112000,-2.2097238221772217
112400,-3.2116594752792365
112800,-3.9945437442824647
113200,-1.2895156381674329
113600,-1.6105669968129046
114000,-3.0795065759607834
114400,-2.798257825536305
114800,-1.625893948336411
115200,-3.3668695977018697
115600,-1.1385272437710943
116000,-9.252483274834152
