timestep,average_reward
3200,-141.8642449883488
6400,-2.451300379541996
9600,-2.430830180819633
12800,-2.2925689162628675
16000,-3.1539416887224263
19200,-9.206030627075704
22400,-10.011705869279265
25600,-16.632863387682406
28800,-19.127736859895606
32000,-14.665566675709664
35200,-12.72197061408613
38400,-6.532972808135546
41600,-4.178609501691839
44800,-2.3692501079269617
48000,-1.6609446965616355
51200,-1.4086520618166642
54400,-1.3956991055334655
57600,-1.6351650539615508
60800,-1.5406852716055306
64000,-2.010855227363694
67200,-2.2338639519841434
70400,-1.419082873173721
73600,-2.614199295320626
76800,-2.3351851012758122
80000,-2.6437259656561825
83200,-2.1862031885417825
86400,-1.7198040850049159
89600,-2.727993966513006
92800,-2.570890803121564
96000,-1.6284795450653595
99200,-2.537985186873459
