timestep,average_reward
800,-57.82061547041683
1600,-582.5839897329341
2400,-574.0370695545768
3200,-10.168150807513626
4000,-3.384795987442546
4800,-15.86317471903724
5600,-3.0928933296493035
6400,-6.472856965816284
7200,-2.860456004892777
8000,-1.6372960838307475
8800,-1.7344180622735552
9600,-9.06601254944708
10400,-2.6057881494066577
11200,-1.8348557644090602
12000,-4.967142955053804
12800,-2.6880230620480408
13600,-1.7468026766732785
14400,-4.080436858049864
15200,-5.280618002848972
16000,-2.017956484533478
16800,-6.893261728114461
17600,-4.460187138442897
18400,-1.917149175621663
19200,-4.178281325794514
20000,-5.170254355413847
20800,-1.8345808118432103
21600,-1.5050691405928267
22400,-1.4366305894387557
23200,-1.4480535274967954
24000,-2.06030166892927
24800,-1.3825910522118046
25600,-2.5170503978281054
26400,-2.101521620054646
27200,-1.7238995547047273
28000,-1.516559467384211
28800,-2.3927156753479535
29600,-7.579392391780002
30400,-2.060267000000718
31200,-3.71975905428941
32000,-1.2342990449436444
32800,-4.7509080716203895
33600,-5.09484006797466
34400,-6.685951851497516
35200,-4.425421625104365
36000,-1.1971447404946312
36800,-2.8499817333042694
37600,-1.427119010106002
38400,-3.278534865671276
39200,-2.970478805261267
40000,-1.2045354331323805
40800,-1.1475655071773665
41600,-3.2797774909315045
42400,-1.6186434379602648
43200,-5.777726227451698
44000,-1.2596257294919062
44800,-2.208615907021524
45600,-5.199955484637713
46400,-6.848590355852102
47200,-5.287538240578405
48000,-3.12239533182408
48800,-3.3833696304023277
49600,-4.4331179636448885
50400,-2.4559894740790775
51200,-1.3459762277907839
52000,-4.154995769704198
52800,-5.754849443580414
53600,-4.41118037952921
54400,-3.7698170670949556
55200,-3.885355530593597
56000,-3.460389669355803
56800,-3.5763212126685455
57600,-3.234469950188221
58400,-3.7906394119165467
59200,-1.507151301899908
60000,-1.1779680459266928
60800,-5.552267479182748
61600,-4.653679539138563
62400,-1.3974047474384597
63200,-1.1048903739813294
64000,-1.3105193611819288
64800,-4.896329486183356
65600,-3.003545287481869
66400,-4.145040366422738
67200,-2.613403507116888
68000,-5.542100714395241
68800,-1.2981859259720983
69600,-5.316801019699795
70400,-3.3385640852484486
71200,-6.471337274023075
72000,-3.2897122113150528
72800,-5.65052811493413
73600,-5.169426639608989
74400,-5.7821021287054775
75200,-5.438871695668127
76000,-1.7314451719120405
76800,-4.065800680755204
77600,-2.21837520346766
78400,-1.287942469473864
79200,-1.2732974141216706
80000,-1.8703145126151972
80800,-2.739353858271369
81600,-3.3212321136948977
82400,-1.3000204706617426
83200,-2.465242815011601
84000,-1.792683537361782
84800,-1.513074837196275
85600,-3.108502566617347
86400,-4.536118102995554
87200,-1.1513771876454466
88000,-1.5700038382249761
88800,-2.1400643120245344
89600,-1.827165542481157
90400,-3.814373221193778
91200,-5.205973748999364
92000,-1.166606942053103
92800,-1.3379367393726278
93600,-4.967393769040418
94400,-4.986051968077536
95200,-1.3433322587235
96000,-1.691618518296725
96800,-1.3915474257155407
97600,-1.3202056523291847
98400,-4.6499160252458775
99200,-1.3177992812475927
100000,-6.15746584584558
