timestep,average_reward
3200,-489.06397296321114
6400,-9.759900167535381
9600,-2.83389956471988
12800,-1.8153366112761649
16000,-1.9138529349238569
19200,-1.8147740758521775
22400,-1.661149827963519
25600,-2.1644639712365357
28800,-1.4112096655537443
32000,-2.3037206778744737
35200,-2.0918484593469513
38400,-1.423911052168129
41600,-1.5274408880637207
44800,-1.2807708981354193
48000,-1.4178888672174708
51200,-2.163029943514048
54400,-1.5617184587234314
57600,-1.3087096294262732
60800,-1.6200121418007187
64000,-2.2436229832650656
67200,-2.20001869885431
70400,-2.194985026592436
73600,-2.2981655356898374
76800,-1.3201901600200419
80000,-2.1487973762605295
83200,-1.6465784500246687
86400,-2.500043019053564
89600,-1.9502946307500892
92800,-2.231566041665443
96000,-2.648183157428335
99200,-2.180552395668975
102400,-2.1018337405862537
105600,-1.9773807525257903
108800,-2.1138272786922867
112000,-2.0431819488570118
115200,-2.4421294297884177
118400,-2.080996800123073
121600,-2.656648920615737
124800,-2.026080380605582
128000,-1.9815329914228548
131200,-2.837447564124489
134400,-2.215316852790353
137600,-1.8546901705445722
140800,-1.9799779030278115
144000,-1.964347049232156
147200,-1.8831434865997938
150400,-1.9213753579773964
153600,-2.060237762971513
156800,-2.4679152121364676
160000,-1.4812759060498157
163200,-2.4927344869028203
166400,-1.7003508994486316
169600,-1.580120884010517
172800,-1.387476960470432
176000,-1.8459198969830437
179200,-2.3335446345042072
182400,-1.8540733137956453
185600,-1.9929607693425033
188800,-2.0833597817721454
192000,-1.4211221723973175
195200,-2.4913971860990594
198400,-1.8066899272309502
201600,-1.5938985103187064
204800,-1.378102076893987
208000,-1.4934067374169786
211200,-1.708153940055749
214400,-2.2172074520488003
217600,-1.9447329225183319
220800,-1.2236719693270397
224000,-2.259783625687008
227200,-1.6326521731717651
230400,-2.0652775621380037
233600,-2.1309201316125557
236800,-2.392560065894109
240000,-1.6504631767624767
243200,-1.4792776074470688
246400,-1.7975608263318343
249600,-1.4809322827281846
252800,-1.5730442404918272
256000,-1.580682634213539
259200,-1.5562176780535253
262400,-1.4707689928638132
265600,-2.004791337735089
268800,-1.6317564832213196
272000,-1.320781825974364
275200,-1.56322524548793
278400,-1.9883150901663476
281600,-1.4013823203938023
284800,-2.1077905636016436
288000,-1.3780489649888255
291200,-1.506713808258436
294400,-2.2921050416081648
297600,-1.5112441034118191
300800,-1.3125178211887487
304000,-1.360668608117978
307200,-2.221238534848319
310400,-1.4930511094710095
313600,-1.2360482864599345
316800,-1.2445700680182923
320000,-1.747700399965326
323200,-1.6044931963202997
326400,-1.479953500356574
329600,-1.4819757748795235
332800,-1.8653732365221425
336000,-2.0388126600868204
339200,-1.5000503647230312
342400,-1.3972951957721127
345600,-2.051700991123925
348800,-1.3337581366492754
352000,-1.4665060709794386
355200,-1.499566341792455
358400,-1.1349675309675114
361600,-1.6710439458127542
364800,-1.8221121372861
368000,-1.3544762447087948
371200,-1.4889787881622092
374400,-1.2499009044346967
377600,-1.911877415813198
380800,-1.7534486694997655
384000,-1.1941017697887308
387200,-1.2241627717138726
390400,-1.7978548636919112
393600,-1.82978446465482
396800,-1.1399827329548715
400000,-1.378422277098502
403200,-1.8903389591245299
406400,-1.0695783422222642
409600,-1.077263717371037
412800,-1.4049961436046445
416000,-1.2610552553019303
419200,-1.2816755408746723
422400,-1.167228502918688
425600,-1.3649788218716683
428800,-1.8089232261694803
432000,-1.114114737617812
435200,-1.4363433479645005
438400,-1.492975643219096
441600,-1.9138949177616684
444800,-1.5545263926386503
448000,-1.3805081157423664
451200,-1.3845452983761044
454400,-1.3232202164367775
457600,-2.118537836960036
460800,-1.8312494143010452
464000,-1.3744998099683052
467200,-1.3526718119642802
470400,-1.5103449228416606
473600,-1.8193675451443179
476800,-1.8179353450137787
480000,-1.8486799991568208
483200,-1.1696894941062308
486400,-1.172570192850794
489600,-1.9143464388092868
492800,-1.272594048848418
496000,-1.3952149953542377
499200,-1.4375893314298582
