timestep,average_reward
3200,-646.6844173224173
6400,-3.5589129169622593
9600,-3.161626293063703
12800,-2.163682036714329
16000,-2.686533078962392
19200,-2.228573039384699
22400,-2.8647808846886034
25600,-3.4896097922775664
28800,-4.12884156527182
32000,-3.668246240075257
35200,-3.232805393955414
38400,-2.4048687203855215
41600,-3.374870220552204
44800,-2.4266266396517353
48000,-2.8219698607575983
51200,-3.9030662034331147
54400,-2.5782947612229505
57600,-3.0096185463043508
60800,-3.272476669369584
64000,-2.755869341979089
67200,-3.53658534597565
70400,-3.1891210811260002
73600,-1.6819308512155462
76800,-1.7169742764275244
80000,-2.2896988950645163
83200,-16.918925560962215
86400,-2.0318493818328225
89600,-2.219413480477688
92800,-2.4626493592080454
96000,-1.5370414546566706
99200,-1.8700109919865264
