timestep,average_reward
800,-321.68370608803633
1600,-337.1954015184281
2400,-200.99274833893662
3200,-356.7113714970131
4000,-183.71060018380624
4800,-46.56630751123161
5600,-643.7984407802737
6400,-659.5133457200404
7200,-1060.196976550895
8000,-459.7569822356609
8800,-44.38396745377778
9600,-9.637803365055953
10400,-5.192890346374068
11200,-7.745451101747268
12000,-5.666418287446511
12800,-1.6435101112245167
13600,-5.502793468993923
14400,-2.789579776630764
15200,-5.279814999429378
16000,-9.278859815921088
16800,-11.698416224621155
17600,-11.362979001623946
18400,-14.418061690821673
19200,-17.388141130985233
20000,-10.980179806413895
20800,-3.529232070065392
21600,-18.46786072131377
22400,-21.009908066822046
23200,-1.4242312244857576
24000,-16.838122786631086
24800,-26.10348190402565
25600,-22.692462637696817
26400,-16.586296530888507
27200,-24.98380508549142
28000,-23.818220541886355
28800,-1.7502302577313895
29600,-3.6407214993436643
30400,-1.9094469295719494
31200,-26.921463268544752
32000,-3.5403032738220075
32800,-20.206184684657376
33600,-26.43615132314002
34400,-1.9390030937043747
35200,-1.3101880136354114
36000,-13.255209101906571
36800,-16.23201920019694
37600,-13.930004750354664
38400,-1.3093778845153192
39200,-9.507293854876258
40000,-3.4106053683326962
40800,-2.841903458147726
41600,-7.877740097281588
42400,-1.7901769011396869
43200,-5.86713553994271
44000,-4.948618945999436
44800,-6.202233365486709
45600,-8.68816080357071
46400,-11.342981415275267
47200,-12.285524381845798
48000,-1.5217872429214525
48800,-1.543645219624549
49600,-1.4075041060464806
50400,-1.8293299776127505
51200,-1.5426857744101437
52000,-3.483289831256175
52800,-4.075769291543852
53600,-7.586955391341514
54400,-6.693135172004818
55200,-7.193592254381217
56000,-3.0038806346711335
56800,-3.3710370465867694
57600,-6.13554950894497
58400,-7.690745225793041
59200,-1.7057985367348854
60000,-9.813461703614585
60800,-2.6525345098982904
61600,-8.567035673522337
62400,-7.819265334534712
63200,-1.4690839550666517
64000,-1.600757023396951
64800,-1.3671809378661635
65600,-6.5089821782706725
66400,-9.050585038282291
67200,-5.701890690384496
68000,-3.0008016228801306
68800,-5.801151202280599
69600,-2.1694050845459083
70400,-3.2245226722952713
71200,-5.837942582640223
72000,-1.2860768080712566
72800,-3.7918291174939323
73600,-1.3588834063405586
74400,-2.1721761843122107
75200,-2.070671975234929
76000,-4.827886241977871
76800,-8.337677357728385
77600,-1.189558524317359
78400,-5.713670076176818
79200,-4.438598607210614
80000,-2.9155347610656013
80800,-7.210055808339381
81600,-7.574957009442076
82400,-2.9674088936715917
83200,-6.145386226681796
84000,-2.833406341001829
84800,-1.2708552253420071
85600,-6.715435506105015
86400,-4.193684637718114
87200,-4.268673458242542
88000,-1.1975651473966493
88800,-2.879984340924733
89600,-4.074874564425871
90400,-1.3800359050334734
91200,-2.1904550170398527
92000,-1.9266862371182163
92800,-2.048768448919154
93600,-7.24149501454111
94400,-7.160484803097114
95200,-4.356607448151994
96000,-1.2106461035310827
96800,-1.39965121172268
97600,-3.8421770096989065
98400,-1.1574452515055682
99200,-6.5103867093911285
100000,-2.2430637832909364
100800,-1.1940119841029906
101600,-2.0925716970543102
102400,-7.45585934511455
103200,-1.104702657193695
104000,-1.6539533281727912
104800,-1.329078557145654
105600,-7.825629990705676
106400,-2.0908304653556415
107200,-1.4097668726239638
108000,-1.7709929966552245
108800,-1.855903822582178
109600,-1.3401781710977823
110400,-2.127623680741626
111200,-1.4475774654955473
112000,-2.699246974792587
112800,-8.690934126059583
113600,-1.3784671486762279
114400,-7.734846213672681
115200,-1.621601508242743
116000,-4.116320714362974
116800,-1.8653628606562764
117600,-2.6637774931970295
118400,-3.7192166410235457
119200,-2.060913365192675
120000,-2.0176074405017874
120800,-1.7357067145266
121600,-2.8260193597073338
122400,-3.1326717022481585
123200,-3.5179449890757946
124000,-7.466798233572121
124800,-2.571646466966712
125600,-3.278444352552918
126400,-3.0913596593280146
127200,-3.3538453192470037
128000,-8.779660641640945
128800,-8.555505507863748
129600,-7.852309358064982
130400,-4.147861937691397
131200,-7.197690577235404
132000,-7.742990583482062
132800,-4.8876339355399985
133600,-2.296919962850875
134400,-2.872173700511793
135200,-3.366565127932485
136000,-7.202497887617439
136800,-2.372003992079782
137600,-2.2052475304637538
138400,-5.793694444516226
139200,-1.4477523034470028
140000,-2.176736896055443
140800,-2.787225616653387
141600,-4.276604223590803
142400,-3.1874003023569033
143200,-4.5853658176632415
144000,-5.348465734781612
144800,-3.783504709814575
145600,-2.4985081421962385
146400,-6.423362152705233
147200,-2.5179630757741767
148000,-7.490941405960236
148800,-2.315770982297317
149600,-2.7075621127710603
150400,-3.69225848865868
151200,-4.708660744265374
152000,-6.058456248816786
152800,-8.43543338250634
153600,-6.368632925768938
154400,-3.097020567149869
155200,-2.783103885325645
156000,-2.2123057768169216
156800,-2.699234018022159
157600,-2.458088787700948
158400,-2.180460934895168
159200,-4.745279876471344
160000,-2.883823281892886
160800,-5.2392306311040455
161600,-8.063391189981951
162400,-3.2472460916258528
163200,-2.662952627736902
164000,-2.379499758712195
164800,-6.157374786931745
165600,-9.061781832646545
166400,-3.1804994154066706
167200,-2.9744076323573694
168000,-10.85181319733436
168800,-3.4579883957604762
169600,-3.336209827477987
170400,-6.3837715353185605
171200,-3.0716103350732995
172000,-3.70319776263499
172800,-4.226490246942824
173600,-5.665966882515878
174400,-3.1057164067681655
175200,-3.9570298359841534
176000,-3.938266627361247
176800,-3.535675615395499
177600,-5.1110432573915805
178400,-7.048013617310176
179200,-6.188948273304917
180000,-5.5083573609427425
180800,-7.8311227564718315
181600,-4.416468992972695
182400,-6.247003969059116
183200,-1.662163074841597
184000,-2.1387281671812968
184800,-2.4484745512384674
185600,-5.023197872193065
186400,-2.7508417427258194
187200,-5.431478873187099
188000,-7.6246690631890655
188800,-2.146278280439514
189600,-5.596606820612884
190400,-6.9838891599446065
191200,-4.613169149563545
192000,-7.839447351186551
192800,-1.5560121730509204
193600,-3.7089267537386963
194400,-5.947165840115256
195200,-2.347683837898719
196000,-3.8088473833210745
196800,-1.9205669946326074
197600,-4.709630712710346
198400,-4.892454261011542
199200,-1.7696919719461073
200000,-4.546711804886749
200800,-6.311049574134179
201600,-1.9556456719614916
202400,-4.886049095257745
203200,-2.0541865958013776
204000,-2.185249502885566
204800,-5.861944412501489
205600,-4.628025673524138
206400,-5.089616123600454
207200,-3.3451081329596866
208000,-2.1990271523643448
208800,-3.7598432327457134
209600,-1.5517910728431974
210400,-3.603867869825433
211200,-4.930874619802166
212000,-4.078627950824634
212800,-1.7865691190272701
213600,-3.4957820220573717
214400,-3.734538349236883
215200,-6.797921058589236
216000,-3.3464881951708025
216800,-5.646666126169201
217600,-7.6074029169853885
218400,-3.326006632732542
219200,-8.980712449020709
220000,-2.951135776385557
220800,-3.47093975089077
221600,-3.236429284524692
222400,-6.771393229315578
223200,-4.10852263426553
224000,-2.8177732391998944
224800,-5.514723142697145
225600,-3.2691428817608337
226400,-4.650644701484731
227200,-1.6603070648790388
228000,-7.930107491291271
228800,-3.1949507769397307
229600,-5.5932713560506215
230400,-2.9225025603588115
231200,-3.134574588809143
232000,-2.995390738866545
232800,-8.69981824547352
233600,-4.474467394302088
234400,-7.268411343006639
235200,-8.164979582424335
236000,-1.6211759772656662
236800,-6.873421067754872
237600,-3.7623256589030416
238400,-1.636072195144888
239200,-1.4175121456257267
240000,-8.315794122844279
240800,-5.7219539433344035
241600,-3.3737862627464055
242400,-1.607520135744172
243200,-3.6254431771497972
244000,-3.3852217572851293
244800,-3.489462546195682
245600,-6.718434514123521
246400,-2.1845529976631908
247200,-1.5138083842345593
248000,-3.186087147368167
248800,-2.251633334784014
249600,-4.115729882679982
250400,-5.557068218498241
251200,-2.2222919146665148
252000,-2.153117356151215
252800,-5.520075359702646
253600,-6.419733372064228
254400,-5.555067941413912
255200,-2.5034121268460847
256000,-3.0670407452636885
256800,-2.0743341204135803
257600,-8.539711648497958
258400,-4.630428171382559
259200,-2.587671825498883
260000,-1.9665323805626367
260800,-2.258667555210904
261600,-1.5647047768180165
262400,-5.000727552958775
263200,-5.903710023304781
264000,-1.6602294652507732
264800,-2.364256204384098
265600,-1.6409962436169783
266400,-3.170165838975891
267200,-7.776025476743908
268000,-1.981634087528565
268800,-1.8277793985384343
269600,-5.360618530464312
270400,-1.7236081120250415
271200,-1.4354549586003147
272000,-1.5179756427739826
272800,-3.5976665589067345
273600,-1.7731757676581095
274400,-2.1386508177521426
275200,-9.379372405173815
276000,-5.346041487181214
276800,-1.628953973266227
277600,-2.038400967641808
278400,-1.7263230056510903
279200,-1.6604763976317218
280000,-3.8992661386181577
280800,-1.6543095163625576
281600,-5.476936501859112
282400,-1.7810777331477055
283200,-2.494710347733874
284000,-3.7339215620670956
284800,-1.8703688931655054
285600,-1.744820745612719
286400,-5.779664541473611
287200,-4.219545289072968
288000,-1.8803126003038213
288800,-1.5481519845923133
289600,-5.406076691405555
290400,-1.60800941985145
291200,-1.3204486281519
292000,-1.3900307126167342
292800,-2.0221624139926635
293600,-2.795409275524828
294400,-2.0477847131820495
295200,-1.7353659218465751
296000,-1.8392214921380656
296800,-1.583063271720877
297600,-1.4576647694725309
298400,-1.3944763864349494
299200,-1.8917405663288358
300000,-5.3306694082313495
300800,-1.7345026334981706
301600,-2.719121880470089
302400,-1.4773341248327603
303200,-4.479726318922098
304000,-1.8541357562239127
304800,-5.068565894340543
305600,-5.388104155235141
306400,-5.636873194010423
307200,-1.2526597177067806
308000,-2.628008405771004
308800,-1.7720018986802257
309600,-6.501992940109526
310400,-3.5370938306038515
311200,-1.52097503779553
312000,-1.4060265214203034
312800,-1.572341404476109
313600,-3.7112065622641417
314400,-2.7091589072408095
315200,-1.4001061765483758
316000,-1.5474995907462574
316800,-1.490560688330948
317600,-2.5952473032092613
318400,-1.4469159889145795
319200,-4.58336016794071
320000,-1.7623524298187099
320800,-1.3986870525016561
321600,-1.4817635818771888
322400,-1.3067823484274037
323200,-1.2949074232941684
324000,-2.6478907279531314
324800,-1.7080210843944987
325600,-1.6082621212763075
326400,-6.308796544916787
327200,-1.6418574677098206
328000,-2.1420788211979653
328800,-1.5774650340458092
329600,-2.052234233830282
330400,-7.3213082670119745
331200,-1.3976322841568762
332000,-2.7178150637199257
332800,-1.6864351540141305
333600,-1.9068286522969
334400,-1.4300167558243202
335200,-6.006094889253533
336000,-1.2999593764855966
336800,-2.660885958271698
337600,-2.368620728264423
338400,-1.483355058995467
339200,-5.292819696028046
340000,-1.4927445997979802
340800,-1.3860896509967529
341600,-4.438408227331431
342400,-4.4859660279717675
343200,-7.52883992383237
344000,-2.4395275316777294
344800,-2.172847414428096
345600,-1.9428322671630789
346400,-1.6053429983034524
347200,-2.7073828392847696
348000,-1.2867641335122633
348800,-1.7398206506079126
349600,-4.336176807436801
350400,-1.8699109752455447
351200,-5.458445463297966
352000,-4.659310294979466
352800,-6.0953644839127685
353600,-5.4498617342674285
354400,-1.997089910246011
355200,-2.6676762216135113
356000,-1.4604194813211635
356800,-5.837948123739783
357600,-1.383823438942272
358400,-1.711956997964087
359200,-1.360654974581962
360000,-2.897636303036123
360800,-7.2152231464285315
361600,-6.882929269927011
362400,-4.3069948094067
363200,-2.0391521179209864
364000,-4.835427387974322
364800,-1.6581261649550754
365600,-2.594599514137374
366400,-3.6329522975041293
367200,-2.56158480315323
368000,-4.2004565571794705
368800,-1.5241823529693428
369600,-1.2655853218537165
370400,-4.745305438104171
371200,-5.234198947138069
372000,-1.3722859414983546
372800,-6.486051260944215
373600,-1.9126514880988572
374400,-1.7883301082176633
375200,-1.3479130487824715
376000,-6.813689963500941
376800,-1.8831512647347544
377600,-1.6857806734487661
378400,-1.3376113655996407
379200,-2.1896092149308317
380000,-3.4575143703017774
380800,-6.576898962074218
381600,-1.2289033960610067
382400,-2.1595774868408903
383200,-4.048345753250099
384000,-1.2639608091844807
384800,-2.3008560081693865
385600,-2.317000469489946
386400,-1.2618902291801317
387200,-2.5309859647373916
388000,-1.578723048120955
388800,-2.8701681611076784
389600,-1.9279148839267257
390400,-5.402120030851146
391200,-2.2437542484684028
392000,-3.670276743056159
392800,-1.271018300045345
393600,-3.5862347704521316
394400,-2.9441337406027888
395200,-1.7720931667412443
