timestep,average_reward
400,-34.64727853708917
800,-35.515897462305276
1200,-128.76390361232197
1600,-154.0322894363672
2000,-333.4817552357297
2400,-137.59045208463968
2800,-348.69104040929267
3200,-127.12816930852213
3600,-224.8025705165609
4000,-326.32232121145626
4400,-709.1653902755435
4800,-558.228379361245
5200,-730.8664942727221
5600,-489.36684496764747
6000,-510.3435515520494
6400,-594.154532112252
6800,-484.1745579130865
7200,-529.2340801735631
7600,-634.7458231084856
8000,-719.8424347167856
8400,-713.468825379244
8800,-507.65949074729957
9200,-596.2644257233219
9600,-525.633608583586
10000,-742.3059079517753
10400,-630.2971243843913
10800,-524.7662629934905
11200,-632.8009127575453
11600,-689.6437151800991
12000,-637.8339668972606
12400,-645.9157355952383
12800,-739.8821860290632
13200,-692.7648543854795
13600,-648.6946869965083
14000,-570.4189848256012
14400,-504.98091539790096
14800,-704.1138022111485
15200,-615.9376979967307
15600,-644.5041451967177
16000,-732.712481527577
16400,-690.0825160721513
16800,-510.84409112307844
17200,-741.9293735530966
17600,-736.6103853029889
18000,-704.3060529905041
18400,-704.3932872292639
18800,-510.8354193054233
19200,-724.5297173040032
19600,-627.0781476376977
20000,-536.9189183998158
20400,-529.6398694641036
20800,-596.8244459883148
21200,-519.8073503475576
21600,-606.8966027642492
22000,-700.5637359944928
22400,-610.8491452268186
22800,-486.9358543111471
23200,-517.9694663424599
23600,-492.87084894563355
24000,-590.8011015345787
24400,-719.4752502159297
24800,-613.0958133850093
25200,-485.0823280939185
25600,-717.6494094886185
26000,-554.8405164285095
26400,-511.21546786159985
26800,-539.9167307261663
27200,-730.542537255779
27600,-621.7946431019276
28000,-495.20272036511386
28400,-490.9484364962862
28800,-631.7667523705733
29200,-630.4127089176186
29600,-485.9375860935099
30000,-499.3853396812358
30400,-722.9730602369777
30800,-705.4666906543903
31200,-736.8951681465794
31600,-508.18335641683836
32000,-600.9125946040706
32400,-731.404233175623
32800,-633.484377518498
33200,-476.38540260863107
33600,-733.4185076204787
34000,-509.04093670087985
34400,-701.5880110051346
34800,-732.2085811323903
35200,-618.5519697733747
35600,-635.9061002429333
36000,-714.1183060102389
36400,-571.7519695749505
36800,-539.2996240541511
37200,-736.7595268337246
37600,-704.6854545062453
38000,-714.2992524855117
38400,-527.7907432708867
38800,-548.1511468292646
39200,-635.8455993806504
39600,-644.7221111907527
40000,-718.9796205678723
40400,-500.152439775203
40800,-647.6869870116104
41200,-637.5525578205428
41600,-638.9138150856509
42000,-493.83781044880556
42400,-515.4094091675338
42800,-608.6938620944479
43200,-717.3123181615731
43600,-637.0944731981202
44000,-506.69390521252086
44400,-505.806471378232
44800,-560.8944221854174
45200,-533.4535928954376
45600,-504.3755227709852
46000,-487.11824281646625
46400,-593.4060130427433
46800,-525.8226763113091
47200,-486.74800158472266
47600,-706.7694010118737
48000,-553.4626129605965
48400,-555.377479254274
48800,-639.6768420286135
49200,-234.0411014568208
49600,-360.9151966449002
50000,-20.302550808130373
50400,-81.79738164031077
50800,-124.46010680917267
51200,-128.11741696967022
51600,-78.90278237745287
52000,-51.763166930408204
52400,-44.003572848116434
52800,-77.31060699621436
53200,-161.57735053337615
53600,-104.39720508599972
54000,-138.9294638015995
54400,-113.47026084349741
54800,-55.00332520285224
55200,-139.0853518355791
55600,-166.4493650594022
56000,-157.83765593522492
56400,-130.27391210576113
56800,-55.86003712999131
57200,-133.14791040484104
57600,-142.13289050708084
58000,-126.25577487087087
58400,-174.8021564826998
58800,-187.59848536666934
59200,-109.64827240317237
59600,-130.32421291294548
60000,-166.83328694671928
60400,-87.64349700701403
60800,-179.47653832872138
61200,-106.16099528606621
61600,-99.70536229127273
62000,-91.14917423877495
62400,-53.37890726845089
62800,-176.58047962830528
63200,-95.31257366405522
63600,-181.92358409574936
64000,-181.17445350962797
64400,-187.48629847031827
64800,-165.0053484875091
65200,-56.02560048171777
65600,-62.118036428202096
66000,-99.16076455869838
66400,-97.4050780114792
66800,-46.70116650962808
67200,-52.62084581674906
67600,-167.1638349893954
68000,-168.77609237446381
68400,-76.21172761662096
68800,-132.79250942321468
69200,-53.658794721345224
69600,-53.98679401996817
70000,-108.4842092407771
70400,-151.95139103378418
70800,-170.36272083241016
71200,-169.2329473601033
71600,-191.84924438935505
72000,-109.73085217164284
72400,-195.6542014459687
72800,-135.74812829317207
73200,-205.04609286839099
73600,-194.84416704907318
74000,-50.91129628444429
74400,-62.37497670319896
74800,-112.33777819677336
75200,-60.51967349727461
75600,-216.23762780889993
76000,-110.52382526548809
76400,-58.35059163717165
76800,-60.29576998181682
77200,-139.4943664669662
77600,-58.97230455226759
78000,-54.48113522585405
78400,-115.15050510978708
78800,-76.71981026756984
79200,-207.81924051519417
79600,-146.46246615036537
80000,-192.39049053791328
80400,-112.23244365344978
80800,-74.85060758060077
81200,-64.70895689838734
81600,-59.52426478201977
82000,-201.40771397717197
82400,-166.33723589294078
82800,-77.73037281115518
83200,-109.23691907207719
83600,-61.93457037638625
84000,-199.36319515126286
84400,-190.90149571649857
84800,-64.34614562453211
85200,-72.34418182792442
85600,-168.5376030724382
86000,-105.50515604065738
86400,-137.1227696047789
86800,-181.80094860794006
87200,-126.43014312116489
87600,-42.21307479037656
88000,-98.03472204487187
88400,-54.474063542623696
88800,-99.3628451700393
89200,-148.5317181520813
89600,-71.18617883471451
90000,-157.74455595150664
90400,-99.63040215915797
90800,-114.71674839194282
91200,-109.14592881742836
91600,-92.05784386048019
92000,-113.77267994541218
92400,-56.93381705606947
92800,-108.65310356379297
93200,-98.09733940157514
93600,-56.49411421773961
94000,-76.87413391081124
94400,-51.92418324154509
94800,-179.5457623675377
95200,-163.41099051326535
95600,-147.5431179307453
96000,-120.42887957829366
96400,-53.64545482747537
96800,-61.29174099829532
97200,-52.35140290863778
97600,-69.4982875849629
98000,-143.91428865539868
98400,-157.53181958065284
98800,-194.62456619344576
99200,-131.28605808952557
99600,-59.52493101394781
100000,-143.84571749025707
